"X1","X2","count","plot_order"
"1","5",1,2
"2","2",1,2
"3","3",1,2
"4","4",1,2
"5","1",1,2
"6","6",1,2
"7",NA,1,2
"8","8",1,2
"9","9",1,2
"10","7",1,2
"10","11",1,2
"11","10",1,2
"12","12",1,2
"13","13",1,2
"14","14",1,2
"15","15",1,2
"16","16",1,2
"1","13",2,6
"2","2",2,6
"3","5",2,6
"3","6",2,6
"3","11",2,6
"3","12",2,6
"4","5",2,6
"4","16",2,6
"5","3",2,6
"5","4",2,6
"6","3",2,6
"7","11",2,6
"8","8",2,6
"9","9",2,6
"10","11",2,6
"11","7",2,6
"11","14",2,6
"12","3",2,6
"12","13",2,6
"12","15",2,6
"13","1",2,6
"13","12",2,6
"14",NA,2,6
"15","12",2,6
"16",NA,2,6
"1","3",3,4
"2","2",3,4
"3","1",3,4
"3","6",3,4
"4","5",3,4
"5","3",3,4
"5","4",3,4
"6","3",3,4
"7","7",3,4
"8","9",3,4
"8","10",3,4
"9","4",3,4
"9","8",3,4
"10","8",3,4
"10","11",3,4
"11","10",3,4
"11","14",3,4
"12","6",3,4
"12","13",3,4
"12","15",3,4
"13","12",3,4
"14","11",3,4
"14","13",3,4
"15","12",3,4
"16","16",3,4
"1","1",4,1
"2","5",4,1
"3","2",4,1
"3","12",4,1
"4","5",4,1
"5","2",4,1
"5","4",4,1
"5","11",4,1
"6","12",4,1
"6","16",4,1
"7","7",4,1
"8","9",4,1
"9","8",4,1
"10","14",4,1
"11","5",4,1
"12","6",4,1
"13","12",4,1
"14",NA,4,1
"15","15",4,1
"16",NA,4,1
"1","12",5,5
"2","3",5,5
"3","2",5,5
"3","5",5,5
"3","6",5,5
"3","7",5,5
"3","12",5,5
"4",NA,5,5
"5","3",5,5
"6","3",5,5
"6","13",5,5
"7","3",5,5
"8","9",5,5
"9","8",5,5
"10","10",5,5
"11","11",5,5
"12","1",5,5
"12","3",5,5
"13","6",5,5
"14","14",5,5
"15","4",5,5
"16","4",5,5
"1","1",6,3
"2","2",6,3
"3","3",6,3
"4","5",6,3
"5","4",6,3
"5","6",6,3
"6","8",6,3
"7","14",6,3
"8","6",6,3
"9","9",6,3
"10","7",6,3
"10","14",6,3
"11","14",6,3
"12","13",6,3
"13","12",6,3
"14","7",6,3
"14","10",6,3
"14","11",6,3
"15","15",6,3
"16","16",6,3
