"X1","X2","count","plot_order"
"1","1",1,7
"2","3",1,7
"3","2",1,7
"3","6",1,7
"4","5",1,7
"5",NA,1,7
"6","3",1,7
"6","12",1,7
"7","7",1,7
"8","10",1,7
"9","13",1,7
"9","14",1,7
"10","8",1,7
"10","14",1,7
"11","10",1,7
"11","14",1,7
"12","6",1,7
"12","13",1,7
"13","9",1,7
"14","10",1,7
"14","11",1,7
"15","15",1,7
"16","16",1,7
"1","1",2,5
"2","3",2,5
"2","5",2,5
"3","2",2,5
"4",NA,2,5
"5","2",2,5
"5","4",2,5
"6","13",2,5
"7","4",2,5
"8","8",2,5
"9","9",2,5
"10","10",2,5
"11","16",2,5
"12","15",2,5
"13",NA,2,5
"14","14",2,5
"15","12",2,5
"16",NA,2,5
"1","11",3,1
"2",NA,3,1
"3","3",3,1
"4",NA,3,1
"5","4",3,1
"6",NA,3,1
"7","10",3,1
"7","11",3,1
"8","9",3,1
"9","8",3,1
"9","16",3,1
"10","2",3,1
"10","7",3,1
"10","11",3,1
"11","1",3,1
"11","7",3,1
"11","10",3,1
"12","6",3,1
"13","13",3,1
"14","14",3,1
"15","15",3,1
"16","9",3,1
"1","1",4,3
"2","3",4,3
"2","12",4,3
"3","2",4,3
"3","5",4,3
"4","5",4,3
"5","3",4,3
"5","4",4,3
"5","7",4,3
"6","12",4,3
"6","13",4,3
"7","5",4,3
"8","9",4,3
"9","8",4,3
"10","11",4,3
"10","14",4,3
"11","10",4,3
"12","2",4,3
"12","6",4,3
"13","6",4,3
"14","10",4,3
"14","11",4,3
"15","15",4,3
"16","16",4,3
"1","10",5,9
"2","3",5,9
"3","2",5,9
"3","15",5,9
"4","5",5,9
"5","4",5,9
"6","12",5,9
"7","10",5,9
"8","9",5,9
"9","8",5,9
"10","1",5,9
"10","7",5,9
"11","11",5,9
"12","6",5,9
"13","13",5,9
"14","14",5,9
"15","3",5,9
"16","16",5,9
"1","1",6,4
"2","4",6,4
"3","3",6,4
"4","5",6,4
"4","15",6,4
"5","4",6,4
"6","12",6,4
"7","10",6,4
"7","11",6,4
"8",NA,6,4
"9","8",6,4
"10","7",6,4
"11","7",6,4
"12","6",6,4
"12","13",6,4
"12","15",6,4
"13",NA,6,4
"14","10",6,4
"15","12",6,4
"16","16",6,4
"1","1",7,11
"2","5",7,11
"3","12",7,11
"4","5",7,11
"5","2",7,11
"5","4",7,11
"6","12",7,11
"6","15",7,11
"7","7",7,11
"8","9",7,11
"9","8",7,11
"10","10",7,11
"11",NA,7,11
"12","3",7,11
"12","6",7,11
"12","13",7,11
"12","16",7,11
"13","12",7,11
"14","11",7,11
"15","16",7,11
"16",NA,7,11
"1","1",8,6
"2","2",8,6
"3","12",8,6
"3","15",8,6
"4","4",8,6
"5",NA,8,6
"6","6",8,6
"7","7",8,6
"8",NA,8,6
"9","8",8,6
"10","11",8,6
"11","5",8,6
"11","10",8,6
"11","14",8,6
"12","3",8,6
"12","13",8,6
"13","12",8,6
"14","11",8,6
"15","3",8,6
"16","16",8,6
"1","1",9,10
"2",NA,9,10
"3","5",9,10
"4",NA,9,10
"5","2",9,10
"5","3",9,10
"5","4",9,10
"6","6",9,10
"7","7",9,10
"8","8",9,10
"9","14",9,10
"10",NA,9,10
"11","11",9,10
"12","13",9,10
"13",NA,9,10
"14","9",9,10
"14","10",9,10
"15","15",9,10
"16","16",9,10
"1","16",10,8
"2","2",10,8
"3",NA,10,8
"4","5",10,8
"5","4",10,8
"6","6",10,8
"7","15",10,8
"8","9",10,8
"9",NA,10,8
"10","11",10,8
"11","10",10,8
"12","12",10,8
"13","3",10,8
"14","14",10,8
"15",NA,10,8
"16",NA,10,8
"1","13",11,12
"2",NA,11,12
"3","2",11,12
"4","7",11,12
"5","15",11,12
"6","13",11,12
"7",NA,11,12
"8","8",11,12
"9",NA,11,12
"10","11",11,12
"11","10",11,12
"11","14",11,12
"12","6",11,12
"12","13",11,12
"13","1",11,12
"13","6",11,12
"13","12",11,12
"14","11",11,12
"15","5",11,12
"16","9",11,12
"1","10",12,2
"2","12",12,2
"2","13",12,2
"3","2",12,2
"4","4",12,2
"5","3",12,2
"6","12",12,2
"7","11",12,2
"8","8",12,2
"9","9",12,2
"10","14",12,2
"11","7",12,2
"11","14",12,2
"11","15",12,2
"12","2",12,2
"12","6",12,2
"12","13",12,2
"13","2",12,2
"13","6",12,2
"13","12",12,2
"14","10",12,2
"14","11",12,2
"15","1",12,2
"15","11",12,2
"16","12",12,2
