"","X1","X2","count","plot_order"
"1","1","1",1,8
"2","2","3",1,8
"3","3","5",1,8
"4","4","4",1,8
"5","5","3",1,8
"6","5","16",1,8
"7","6","12",1,8
"8","7","11",1,8
"9","8","10",1,8
"10","9","9",1,8
"11","10","8",1,8
"12","11","7",1,8
"13","11","12",1,8
"14","12","13",1,8
"15","13","12",1,8
"16","14","14",1,8
"17","15","15",1,8
"18","16","5",1,8
"19","1","1",2,11
"20","2","3",2,11
"21","3","2",2,11
"22","4","14",2,11
"23","5","8",2,11
"24","6","12",2,11
"25","7","7",2,11
"26","8",NA,2,11
"27","9","4",2,11
"28","10","4",2,11
"29","11","14",2,11
"30","12","6",2,11
"31","13","11",2,11
"32","14",NA,2,11
"33","15","15",2,11
"34","16","2",2,11
"35","1","1",3,7
"36","2","3",3,7
"37","3","2",3,7
"38","4","13",3,7
"39","5","5",3,7
"40","6","9",3,7
"41","6","12",3,7
"42","7","8",3,7
"43","7","10",3,7
"44","8","7",3,7
"45","9","6",3,7
"46","10",NA,3,7
"47","11","11",3,7
"48","12","6",3,7
"49","12","13",3,7
"50","13","4",3,7
"51","13","12",3,7
"52","14","14",3,7
"53","15","15",3,7
"54","16","16",3,7
"55","1","5",4,14
"56","2","5",4,14
"57","3","3",4,14
"58","4","4",4,14
"59","5","1",4,14
"60","5","2",4,14
"61","5","16",4,14
"62","6","6",4,14
"63","7","10",4,14
"64","8","9",4,14
"65","9","8",4,14
"66","10",NA,4,14
"67","11","10",4,14
"68","11","14",4,14
"69","11","15",4,14
"70","12","15",4,14
"71","13","13",4,14
"72","14",NA,4,14
"73","15","11",4,14
"74","16","5",4,14
"75","1","1",5,3
"76","2","3",5,3
"77","3","2",5,3
"78","3","13",5,3
"79","4","4",5,3
"80","5","3",5,3
"81","6","6",5,3
"82","7","9",5,3
"83","8","9",5,3
"84","8","11",5,3
"85","9","7",5,3
"86","9","8",5,3
"87","10","10",5,3
"88","11","14",5,3
"89","12","12",5,3
"90","13","3",5,3
"91","14","11",5,3
"92","15","15",5,3
"93","16","3",5,3
"94","1","1",6,13
"95","2","2",6,13
"96","3",NA,6,13
"97","4","4",6,13
"98","5","7",6,13
"99","6","3",6,13
"100","6","12",6,13
"101","7","5",6,13
"102","7","10",6,13
"103","8",NA,6,13
"104","9","8",6,13
"105","10","11",6,13
"106","11","7",6,13
"107","11","10",6,13
"108","11","14",6,13
"109","12","6",6,13
"110","12","13",6,13
"111","13","12",6,13
"112","14","11",6,13
"113","15",NA,6,13
"114","16","15",6,13
"115","1","2",7,5
"116","2","1",7,5
"117","2","3",7,5
"118","2","13",7,5
"119","3","2",7,5
"120","3","9",7,5
"121","3","15",7,5
"122","4","5",7,5
"123","5","4",7,5
"124","6","12",7,5
"125","7","16",7,5
"126","8","9",7,5
"127","8","10",7,5
"128","8","11",7,5
"129","9","8",7,5
"130","10","8",7,5
"131","10","11",7,5
"132","11","10",7,5
"133","11","14",7,5
"134","12","6",7,5
"135","12","13",7,5
"136","13","2",7,5
"137","13","12",7,5
"138","13","16",7,5
"139","14","11",7,5
"140","14","13",7,5
"141","15","3",7,5
"142","16","7",7,5
"143","1","1",8,10
"144","2","3",8,10
"145","3","2",8,10
"146","3","12",8,10
"147","4","5",8,10
"148","5","4",8,10
"149","6","13",8,10
"150","7","10",8,10
"151","8","9",8,10
"152","8","11",8,10
"153","9","8",8,10
"154","10","7",8,10
"155","11",NA,8,10
"156","12","3",8,10
"157","13","6",8,10
"158","14","16",8,10
"159","15","15",8,10
"160","16","14",8,10
"161","1","1",9,16
"162","2",NA,9,16
"163","3","3",9,16
"164","4","5",9,16
"165","4","15",9,16
"166","5","4",9,16
"167","5","12",9,16
"168","5","16",9,16
"169","6","4",9,16
"170","7","10",9,16
"171","8","9",9,16
"172","9",NA,9,16
"173","10","2",9,16
"174","10","7",9,16
"175","10","11",9,16
"176","11","10",9,16
"177","11","14",9,16
"178","12",NA,9,16
"179","13","2",9,16
"180","14","11",9,16
"181","15",NA,9,16
"182","16","5",9,16
"183","1","13",10,12
"184","2","3",10,12
"185","3",NA,10,12
"186","4","5",10,12
"187","4","14",10,12
"188","5","2",10,12
"189","5","4",10,12
"190","6","12",10,12
"191","7","3",10,12
"192","7","10",10,12
"193","8",NA,10,12
"194","9","8",10,12
"195","10","7",10,12
"196","11","5",10,12
"197","12","6",10,12
"198","13",NA,10,12
"199","14","4",10,12
"200","15","12",10,12
"201","16","16",10,12
"202","1","1",11,1
"203","2","2",11,1
"204","3","3",11,1
"205","4",NA,11,1
"206","5","4",11,1
"207","6","12",11,1
"208","6","15",11,1
"209","7","7",11,1
"210","8",NA,11,1
"211","9","8",11,1
"212","10","16",11,1
"213","11","11",11,1
"214","12","6",11,1
"215","12","13",11,1
"216","13","12",11,1
"217","14","14",11,1
"218","15","6",11,1
"219","16","10",11,1
"220","1","1",12,4
"221","2","2",12,4
"222","3","3",12,4
"223","4","5",12,4
"224","5","4",12,4
"225","5","7",12,4
"226","6","12",12,4
"227","7",NA,12,4
"228","8","9",12,4
"229","9","8",12,4
"230","10","11",12,4
"231","10","14",12,4
"232","11","10",12,4
"233","12","6",12,4
"234","12","13",12,4
"235","13","12",12,4
"236","14","10",12,4
"237","15","4",12,4
"238","16","7",12,4
"239","1","11",13,9
"240","2","2",13,9
"241","3","9",13,9
"242","3","12",13,9
"243","4","5",13,9
"244","5",NA,13,9
"245","6","6",13,9
"246","7","10",13,9
"247","8","8",13,9
"248","9","3",13,9
"249","10","11",13,9
"250","11","10",13,9
"251","11","14",13,9
"252","12","3",13,9
"253","12","13",13,9
"254","12","14",13,9
"255","13","12",13,9
"256","13","16",13,9
"257","14","11",13,9
"258","15","15",13,9
"259","16",NA,13,9
"260","1","1",14,2
"261","2","2",14,2
"262","3","3",14,2
"263","4","4",14,2
"264","5","5",14,2
"265","6","12",14,2
"266","7","11",14,2
"267","8","9",14,2
"268","9","8",14,2
"269","10",NA,14,2
"270","11","7",14,2
"271","11","14",14,2
"272","12","6",14,2
"273","12","13",14,2
"274","13","12",14,2
"275","14","11",14,2
"276","14","12",14,2
"277","15","10",14,2
"278","16","16",14,2
"279","1","1",15,6
"280","2","13",15,6
"281","2","15",15,6
"282","3","3",15,6
"283","4","4",15,6
"284","5","11",15,6
"285","6","12",15,6
"286","7","10",15,6
"287","8","8",15,6
"288","9","9",15,6
"289","10","7",15,6
"290","10","11",15,6
"291","11","10",15,6
"292","11","14",15,6
"293","12","6",15,6
"294","12","13",15,6
"295","13","2",15,6
"296","14","11",15,6
"297","15","2",15,6
"298","16","16",15,6
"299","1","4",16,15
"300","2","4",16,15
"301","2","5",16,15
"302","3","8",16,15
"303","4","2",16,15
"304","4","3",16,15
"305","4","13",16,15
"306","5","2",16,15
"307","6","12",16,15
"308","7",NA,16,15
"309","8","3",16,15
"310","8","9",16,15
"311","9","8",16,15
"312","9","15",16,15
"313","10","7",16,15
"314","10","11",16,15
"315","10","14",16,15
"316","11","10",16,15
"317","11","14",16,15
"318","12","6",16,15
"319","13","2",16,15
"320","13","4",16,15
"321","14","10",16,15
"322","14","11",16,15
"323","15",NA,16,15
"324","16","16",16,15
