"X1","X2","count","plot_order"
"1","6",1,6
"2","2",1,6
"3","9",1,6
"3","15",1,6
"4","4",1,6
"5","5",1,6
"6","1",1,6
"7","10",1,6
"7","11",1,6
"8","10",1,6
"9","8",1,6
"9","14",1,6
"10","7",1,6
"10","8",1,6
"10","11",1,6
"10","14",1,6
"11","7",1,6
"11","10",1,6
"11","14",1,6
"12","6",1,6
"12","13",1,6
"13","6",1,6
"13","12",1,6
"14","9",1,6
"14","10",1,6
"14","11",1,6
"15","3",1,6
"16","16",1,6
"1","1",2,15
"2","2",2,15
"3",NA,2,15
"4","9",2,15
"5","5",2,15
"6","12",2,15
"6","13",2,15
"7","7",2,15
"8","8",2,15
"9","4",2,15
"10","10",2,15
"11","14",2,15
"12","6",2,15
"13","6",2,15
"14",NA,2,15
"15","3",2,15
"16","16",2,15
"1","4",3,2
"2","5",3,2
"3","3",3,2
"4","1",3,2
"5","2",3,2
"6","6",3,2
"7","7",3,2
"8","10",3,2
"9","15",3,2
"10","8",3,2
"10","14",3,2
"11","16",3,2
"12","12",3,2
"13","13",3,2
"14",NA,3,2
"15",NA,3,2
"16","11",3,2
"1","1",4,1
"2","2",4,1
"3","16",4,1
"4","14",4,1
"5","5",4,1
"6","11",4,1
"7","7",4,1
"8",NA,4,1
"9","8",4,1
"10","10",4,1
"11",NA,4,1
"12","13",4,1
"13","12",4,1
"14",NA,4,1
"15","16",4,1
"16","3",4,1
"1","8",5,12
"2","3",5,12
"3","2",5,12
"3","12",5,12
"3","15",5,12
"4","10",5,12
"5","5",5,12
"6","12",5,12
"7","10",5,12
"8","9",5,12
"9",NA,5,12
"10","7",5,12
"10","11",5,12
"11","10",5,12
"11","14",5,12
"11","15",5,12
"12","3",5,12
"12","6",5,12
"12","13",5,12
"13","12",5,12
"14",NA,5,12
"15","3",5,12
"15","11",5,12
"16","16",5,12
"1","11",6,14
"2","3",6,14
"2","6",6,14
"2","13",6,14
"3","2",6,14
"3","5",6,14
"4","4",6,14
"5","3",6,14
"6","2",6,14
"6","12",6,14
"7","7",6,14
"8","8",6,14
"9","9",6,14
"10","11",6,14
"11","10",6,14
"12","6",6,14
"12","13",6,14
"13","2",6,14
"13","12",6,14
"14","14",6,14
"15","15",6,14
"16","16",6,14
"1","1",7,4
"2","13",7,4
"3",NA,7,4
"4","4",7,4
"5","8",7,4
"6","12",7,4
"7",NA,7,4
"8","5",7,4
"8","9",7,4
"9","8",7,4
"10","7",7,4
"10","11",7,4
"11","10",7,4
"11","14",7,4
"12","6",7,4
"13","2",7,4
"13","12",7,4
"14","11",7,4
"15","11",7,4
"16","3",7,4
"16","14",7,4
"1","5",8,9
"2","3",8,9
"2","5",8,9
"2","13",8,9
"3","2",8,9
"3","15",8,9
"4","5",8,9
"4","9",8,9
"5","1",8,9
"5","2",8,9
"5","14",8,9
"6","12",8,9
"7","10",8,9
"8","11",8,9
"9","4",8,9
"9","8",8,9
"10","7",8,9
"11","8",8,9
"11","10",8,9
"12","6",8,9
"12","13",8,9
"13","2",8,9
"13","12",8,9
"14","5",8,9
"14","15",8,9
"15",NA,8,9
"16","5",8,9
"1","1",9,8
"2",NA,9,8
"3","2",9,8
"4","5",9,8
"5","6",9,8
"6","5",9,8
"7","8",9,8
"7","10",9,8
"8","4",9,8
"8","9",9,8
"9","8",9,8
"10","7",9,8
"10","11",9,8
"11","10",9,8
"12","6",9,8
"12","15",9,8
"13","8",9,8
"14","14",9,8
"15","16",9,8
"16","15",9,8
"1","1",10,3
"2","3",10,3
"3","14",10,3
"4","4",10,3
"5","5",10,3
"6",NA,10,3
"7",NA,10,3
"8","9",10,3
"9","8",10,3
"10","7",10,3
"11","14",10,3
"12","12",10,3
"13","13",10,3
"14","6",10,3
"14","11",10,3
"15","15",10,3
"16","16",10,3
"1","15",11,13
"2","3",11,13
"2","5",11,13
"3",NA,11,13
"4","4",11,13
"5","2",11,13
"6","12",11,13
"7","7",11,13
"8","9",11,13
"9","8",11,13
"10","10",11,13
"11","14",11,13
"12","13",11,13
"12","14",11,13
"13","12",11,13
"14","6",11,13
"14","11",11,13
"14","12",11,13
"15","1",11,13
"16","16",11,13
"1","1",12,7
"2","13",12,7
"3","6",12,7
"4","5",12,7
"5","4",12,7
"5","10",12,7
"6","3",12,7
"6","12",12,7
"6","13",12,7
"7","7",12,7
"8","11",12,7
"9","11",12,7
"10","5",12,7
"11","8",12,7
"11","9",12,7
"12","6",12,7
"13","2",12,7
"13","6",12,7
"13","12",12,7
"14","14",12,7
"15","15",12,7
"16","3",12,7
"1","1",13,16
"2","3",13,16
"3","6",13,16
"3","15",13,16
"3","16",13,16
"4","4",13,16
"5","11",13,16
"6","3",13,16
"6","12",13,16
"7","9",13,16
"8","10",13,16
"8","11",13,16
"8","12",13,16
"9","16",13,16
"10","8",13,16
"11","8",13,16
"12","6",13,16
"12","13",13,16
"13","12",13,16
"14","14",13,16
"15","3",13,16
"16","3",13,16
"1","1",14,5
"2","3",14,5
"3","2",14,5
"3","15",14,5
"4","10",14,5
"5","5",14,5
"6","12",14,5
"7","10",14,5
"8",NA,14,5
"9","9",14,5
"10","7",14,5
"10","14",14,5
"11","8",14,5
"11","14",14,5
"12","6",14,5
"13","13",14,5
"14","10",14,5
"14","11",14,5
"15","3",14,5
"16","16",14,5
"1","16",15,10
"2","12",15,10
"3","15",15,10
"4","4",15,10
"5","5",15,10
"6","12",15,10
"6","14",15,10
"7","7",15,10
"8","10",15,10
"9","9",15,10
"10","8",15,10
"11","10",15,10
"11","14",15,10
"12","2",15,10
"12","6",15,10
"12","13",15,10
"13","12",15,10
"14","6",15,10
"14","11",15,10
"15","3",15,10
"16","1",15,10
"1","1",16,11
"2","3",16,11
"3","2",16,11
"3","5",16,11
"4","5",16,11
"5","3",16,11
"5","4",16,11
"5","16",16,11
"6",NA,16,11
"7","4",16,11
"7","10",16,11
"8","8",16,11
"9","9",16,11
"10","7",16,11
"10","11",16,11
"10","14",16,11
"11",NA,16,11
"12","13",16,11
"13",NA,16,11
"14","7",16,11
"14","10",16,11
"14","11",16,11
"14","16",16,11
"15","6",16,11
"16","5",16,11
"16","11",16,11
