"X1","X2","count","plot_order"
"1","15",1,4
"2",NA,1,4
"3","9",1,4
"4","14",1,4
"5","1",1,4
"6","6",1,4
"7",NA,1,4
"8","8",1,4
"9","3",1,4
"10","10",1,4
"11","11",1,4
"12","15",1,4
"13","2",1,4
"13","9",1,4
"14","1",1,4
"15","1",1,4
"15","7",1,4
"15","12",1,4
"16","16",1,4
"1","1",2,6
"2","8",2,6
"3","2",2,6
"3","9",2,6
"3","12",2,6
"3","15",2,6
"4","16",2,6
"5","3",2,6
"6","8",2,6
"7","2",2,6
"7","10",2,6
"8",NA,2,6
"9",NA,2,6
"10",NA,2,6
"11","7",2,6
"12","13",2,6
"13","12",2,6
"14","14",2,6
"15","3",2,6
"15","9",2,6
"16","4",2,6
"1","10",3,3
"2","12",3,3
"3","6",3,3
"4","4",3,3
"5","8",3,3
"5","14",3,3
"6","12",3,3
"6","13",3,3
"7","6",3,3
"8","5",3,3
"9","9",3,3
"10",NA,3,3
"11","14",3,3
"12","2",3,3
"12","6",3,3
"13","2",3,3
"13","6",3,3
"13","12",3,3
"14","5",3,3
"14","11",3,3
"14","15",3,3
"15",NA,3,3
"16","16",3,3
"1",NA,4,1
"2","12",4,1
"3","3",4,1
"4","5",4,1
"4","8",4,1
"5","4",4,1
"6","12",4,1
"7","16",4,1
"8","4",4,1
"9","9",4,1
"10","10",4,1
"11","2",4,1
"12","2",4,1
"12","13",4,1
"13","12",4,1
"14","4",4,1
"15","12",4,1
"16","1",4,1
"16","7",4,1
"1","1",5,5
"2","3",5,5
"2","7",5,5
"2","13",5,5
"3",NA,5,5
"4","5",5,5
"5","4",5,5
"6","6",5,5
"7","2",5,5
"7","10",5,5
"7","11",5,5
"8","9",5,5
"9","8",5,5
"10","7",5,5
"10","14",5,5
"11","7",5,5
"11","14",5,5
"12","3",5,5
"13",NA,5,5
"14","10",5,5
"15","15",5,5
"16","11",5,5
"1","15",6,2
"2","3",6,2
"2","12",6,2
"2","13",6,2
"3","2",6,2
"3","4",6,2
"4",NA,6,2
"5","5",6,2
"6","12",6,2
"6","13",6,2
"7","7",6,2
"8","10",6,2
"9","9",6,2
"10","8",6,2
"11",NA,6,2
"12","2",6,2
"12","6",6,2
"12","13",6,2
"13","2",6,2
"13","6",6,2
"13","12",6,2
"14","14",6,2
"15","1",6,2
"16","11",6,2
