"","X1","X2","count","plot_order"
"1","1","1",1,1
"2","2","3",1,1
"3","3","2",1,1
"4","3","13",1,1
"5","4","5",1,1
"6","5","4",1,1
"7","6","12",1,1
"8","7",NA,1,1
"9","8","9",1,1
"10","9","8",1,1
"11","10","11",1,1
"12","11","7",1,1
"13","11","8",1,1
"14","12","6",1,1
"15","13","3",1,1
"16","14","14",1,1
"17","15","15",1,1
"18","16","16",1,1
"19","1","1",2,2
"20","2",NA,2,2
"21","3","2",2,2
"22","4","4",2,2
"23","5","5",2,2
"24","6","13",2,2
"25","7","7",2,2
"26","8","9",2,2
"27","8","10",2,2
"28","9","8",2,2
"29","10","8",2,2
"30","11",NA,2,2
"31","12","9",2,2
"32","12","13",2,2
"33","13","6",2,2
"34","13","12",2,2
"35","14","2",2,2
"36","15","11",2,2
"37","16","16",2,2
"38","1","1",3,3
"39","2",NA,3,3
"40","3","3",3,3
"41","4","4",3,3
"42","5","5",3,3
"43","6",NA,3,3
"44","7","10",3,3
"45","8","9",3,3
"46","9","8",3,3
"47","10","7",3,3
"48","11","15",3,3
"49","12","12",3,3
"50","13","2",3,3
"51","13","6",3,3
"52","14","14",3,3
"53","15","8",3,3
"54","15","10",3,3
"55","15","11",3,3
"56","16","16",3,3
