"X1","X2","count","plot_order"
"1","1",1,2
"2","3",1,2
"2","5",1,2
"2","14",1,2
"3","2",1,2
"3","5",1,2
"4","5",1,2
"5","2",1,2
"5","3",1,2
"5","4",1,2
"6","3",1,2
"6","12",1,2
"6","13",1,2
"7","14",1,2
"8","9",1,2
"9","8",1,2
"9","13",1,2
"10","11",1,2
"11","10",1,2
"11","14",1,2
"12",NA,1,2
"13","6",1,2
"13","12",1,2
"14","11",1,2
"15","15",1,2
"16","16",1,2
"1","1",2,8
"2","3",2,8
"2","7",2,8
"2","13",2,8
"3","2",2,8
"3","11",2,8
"4","5",2,8
"5","4",2,8
"6","12",2,8
"6","13",2,8
"7","2",2,8
"8","9",2,8
"9","12",2,8
"10","14",2,8
"11","14",2,8
"11","16",2,8
"12","6",2,8
"12","9",2,8
"12","13",2,8
"13","2",2,8
"13","6",2,8
"13","12",2,8
"14","10",2,8
"14","11",2,8
"15","15",2,8
"16","11",2,8
"1","1",3,3
"2","3",3,3
"2","5",3,3
"3","2",3,3
"3","6",3,3
"4","5",3,3
"5","2",3,3
"5","4",3,3
"5","9",3,3
"5","11",3,3
"6","12",3,3
"7",NA,3,3
"8","8",3,3
"9","5",3,3
"10","11",3,3
"11","5",3,3
"11","7",3,3
"11","10",3,3
"11","14",3,3
"12","6",3,3
"12","13",3,3
"13","12",3,3
"14","11",3,3
"14","16",3,3
"15","3",3,3
"16",NA,3,3
"1","1",4,7
"2","11",4,7
"2","12",4,7
"3","15",4,7
"4","4",4,7
"5","5",4,7
"6",NA,4,7
"7",NA,4,7
"8","8",4,7
"9","9",4,7
"10","7",4,7
"11","2",4,7
"11","14",4,7
"12","6",4,7
"13","13",4,7
"14","11",4,7
"15","3",4,7
"16","16",4,7
"1",NA,5,4
"2","3",5,4
"3","2",5,4
"4","16",5,4
"5","5",5,4
"6","12",5,4
"7","10",5,4
"7","11",5,4
"8","1",5,4
"9","9",5,4
"10","7",5,4
"10","14",5,4
"11","7",5,4
"11","10",5,4
"11","14",5,4
"12","6",5,4
"13","13",5,4
"14","10",5,4
"15","15",5,4
"16","4",5,4
"1","1",6,9
"2","3",6,9
"2","5",6,9
"2","16",6,9
"3","2",6,9
"4","5",6,9
"5","2",6,9
"5","4",6,9
"6","6",6,9
"7","10",6,9
"8","9",6,9
"8","14",6,9
"9","8",6,9
"10","7",6,9
"11","11",6,9
"12","13",6,9
"13","12",6,9
"14","2",6,9
"15","15",6,9
"16","2",6,9
"1","1",7,6
"2","16",7,6
"3","2",7,6
"3","5",7,6
"3","6",7,6
"3","15",7,6
"4",NA,7,6
"5","3",7,6
"6","3",7,6
"6","13",7,6
"7","10",7,6
"8","8",7,6
"9","4",7,6
"10","7",7,6
"10","11",7,6
"11","10",7,6
"11","14",7,6
"12","13",7,6
"13",NA,7,6
"14","11",7,6
"15","3",7,6
"16",NA,7,6
"1","1",8,5
"2","3",8,5
"2","12",8,5
"2","13",8,5
"3","2",8,5
"4","5",8,5
"5","3",8,5
"5","4",8,5
"6","6",8,5
"7","7",8,5
"8","9",8,5
"8","10",8,5
"9","8",8,5
"10","8",8,5
"11","14",8,5
"12","2",8,5
"12","5",8,5
"13","2",8,5
"14","11",8,5
"15","13",8,5
"16","16",8,5
"1","10",9,1
"2","5",9,1
"3","5",9,1
"4","4",9,1
"5","2",9,1
"5","3",9,1
"6","12",9,1
"6","13",9,1
"7","7",9,1
"8",NA,9,1
"9","9",9,1
"10","14",9,1
"11","11",9,1
"12","6",9,1
"12","13",9,1
"13","6",9,1
"13","12",9,1
"14","10",9,1
"15","8",9,1
"16","16",9,1
