"","X1","X2","count","plot_order"
"1","1","13",1,4
"2","2","5",1,4
"3","3","12",1,4
"4","3","15",1,4
"5","4","5",1,4
"6","5","2",1,4
"7","5","4",1,4
"8","6","3",1,4
"9","6","12",1,4
"10","7","7",1,4
"11","8","8",1,4
"12","9","9",1,4
"13","10","11",1,4
"14","10","14",1,4
"15","11","10",1,4
"16","11","14",1,4
"17","12","6",1,4
"18","12","13",1,4
"19","13","1",1,4
"20","13","12",1,4
"21","14","10",1,4
"22","14","11",1,4
"23","15","16",1,4
"24","16","15",1,4
"25","1","1",2,3
"26","2","9",2,3
"27","2","12",2,3
"28","3","6",2,3
"29","4","5",2,3
"30","5",NA,2,3
"31","6","3",2,3
"32","6","12",2,3
"33","7","7",2,3
"34","8","8",2,3
"35","9",NA,2,3
"36","10","11",2,3
"37","10","14",2,3
"38","11",NA,2,3
"39","12","2",2,3
"40","13","13",2,3
"41","14","10",2,3
"42","15","15",2,3
"43","16","16",2,3
"44","1","1",3,1
"45","2",NA,3,1
"46","3","2",3,1
"47","4","5",3,1
"48","5","4",3,1
"49","6","12",3,1
"50","7","7",3,1
"51","8","8",3,1
"52","9","11",3,1
"53","10","11",3,1
"54","10","14",3,1
"55","11","9",3,1
"56","11","10",3,1
"57","12","6",3,1
"58","12","13",3,1
"59","13","12",3,1
"60","14","10",3,1
"61","14","11",3,1
"62","14","12",3,1
"63","15","15",3,1
"64","16","16",3,1
"65","1","1",4,6
"66","2","2",4,6
"67","3","6",4,6
"68","3","12",4,6
"69","4",NA,4,6
"70","5","3",4,6
"71","5","4",4,6
"72","6","3",4,6
"73","6","12",4,6
"74","6","13",4,6
"75","7","7",4,6
"76","8","9",4,6
"77","8","12",4,6
"78","8","13",4,6
"79","9","4",4,6
"80","9","8",4,6
"81","10","11",4,6
"82","10","14",4,6
"83","11","10",4,6
"84","11","14",4,6
"85","12","3",4,6
"86","12","6",4,6
"87","12","8",4,6
"88","12","13",4,6
"89","13","6",4,6
"90","13","8",4,6
"91","13","12",4,6
"92","14","10",4,6
"93","14","11",4,6
"94","14","12",4,6
"95","15","15",4,6
"96","16","16",4,6
"97","1",NA,5,2
"98","2","3",5,2
"99","2","5",5,2
"100","2","6",5,2
"101","3","2",5,2
"102","3","5",5,2
"103","3","6",5,2
"104","3","12",5,2
"105","4","5",5,2
"106","4","12",5,2
"107","5","2",5,2
"108","5","3",5,2
"109","5","4",5,2
"110","5","12",5,2
"111","6","2",5,2
"112","6","3",5,2
"113","6","12",5,2
"114","7","10",5,2
"115","8","9",5,2
"116","8","10",5,2
"117","9","8",5,2
"118","10","7",5,2
"119","10","8",5,2
"120","10","12",5,2
"121","10","14",5,2
"122","11","8",5,2
"123","12","3",5,2
"124","12","4",5,2
"125","12","5",5,2
"126","12","6",5,2
"127","12","13",5,2
"128","13","12",5,2
"129","14","10",5,2
"130","15","1",5,2
"131","16","4",5,2
"132","1","1",6,12
"133","2","3",6,12
"134","2","12",6,12
"135","3","2",6,12
"136","3","5",6,12
"137","3","6",6,12
"138","3","12",6,12
"139","4","4",6,12
"140","5","2",6,12
"141","5","3",6,12
"142","5","12",6,12
"143","6","3",6,12
"144","6","12",6,12
"145","7",NA,6,12
"146","8","8",6,12
"147","9","9",6,12
"148","10","7",6,12
"149","10","13",6,12
"150","10","14",6,12
"151","11","11",6,12
"152","12","2",6,12
"153","12","5",6,12
"154","13","10",6,12
"155","13","12",6,12
"156","14","10",6,12
"157","15","3",6,12
"158","16","16",6,12
"159","1","1",7,11
"160","2",NA,7,11
"161","3","6",7,11
"162","3","12",7,11
"163","4","4",7,11
"164","5","5",7,11
"165","6","3",7,11
"166","6","12",7,11
"167","6","13",7,11
"168","7","11",7,11
"169","8","9",7,11
"170","8","10",7,11
"171","9","8",7,11
"172","9","10",7,11
"173","10","8",7,11
"174","10","11",7,11
"175","10","14",7,11
"176","11","7",7,11
"177","11","10",7,11
"178","11","14",7,11
"179","12","3",7,11
"180","12","6",7,11
"181","12","13",7,11
"182","13","2",7,11
"183","13","6",7,11
"184","13","12",7,11
"185","14","10",7,11
"186","14","11",7,11
"187","15","15",7,11
"188","16","16",7,11
"189","1","1",8,7
"190","2","3",8,7
"191","2","12",8,7
"192","2","13",8,7
"193","3","2",8,7
"194","3","6",8,7
"195","3","12",8,7
"196","4","4",8,7
"197","5","9",8,7
"198","6","3",8,7
"199","6","12",8,7
"200","7","7",8,7
"201","8","6",8,7
"202","8","9",8,7
"203","8","11",8,7
"204","9","8",8,7
"205","10","11",8,7
"206","10","14",8,7
"207","11","8",8,7
"208","12","2",8,7
"209","12","3",8,7
"210","12","6",8,7
"211","12","13",8,7
"212","13","2",8,7
"213","13","12",8,7
"214","13","15",8,7
"215","14","10",8,7
"216","14","11",8,7
"217","15",NA,8,7
"218","16","8",8,7
"219","1","1",9,5
"220","2","3",9,5
"221","3","5",9,5
"222","3","12",9,5
"223","4","4",9,5
"224","5","3",9,5
"225","6","13",9,5
"226","7","10",9,5
"227","7","11",9,5
"228","8",NA,9,5
"229","9","8",9,5
"230","10","7",9,5
"231","11","7",9,5
"232","12","3",9,5
"233","12","6",9,5
"234","12","7",9,5
"235","12","13",9,5
"236","13","6",9,5
"237","13","12",9,5
"238","14","14",9,5
"239","15","15",9,5
"240","16","16",9,5
"241","1","1",10,9
"242","2","2",10,9
"243","3","6",10,9
"244","3","12",10,9
"245","4","4",10,9
"246","5","5",10,9
"247","6","3",10,9
"248","7","7",10,9
"249","8","9",10,9
"250","9","8",10,9
"251","10","11",10,9
"252","10","14",10,9
"253","11","10",10,9
"254","12","8",10,9
"255","13","13",10,9
"256","14","10",10,9
"257","15","15",10,9
"258","16","16",10,9
"259","1","1",11,8
"260","2","5",11,8
"261","2","12",11,8
"262","2","13",11,8
"263","3","2",11,8
"264","3","5",11,8
"265","3","12",11,8
"266","3","15",11,8
"267","4",NA,11,8
"268","5","2",11,8
"269","5","3",11,8
"270","5","4",11,8
"271","6","6",11,8
"272","7","7",11,8
"273","8","9",11,8
"274","9","8",11,8
"275","10","11",11,8
"276","11","10",11,8
"277","11","14",11,8
"278","12","2",11,8
"279","12","13",11,8
"280","13","2",11,8
"281","13","12",11,8
"282","14","11",11,8
"283","15",NA,11,8
"284","16","16",11,8
"285","1","1",12,10
"286","2",NA,12,10
"287","3","2",12,10
"288","3","12",12,10
"289","3","15",12,10
"290","4","4",12,10
"291","5","5",12,10
"292","6",NA,12,10
"293","7","10",12,10
"294","8","10",12,10
"295","8","16",12,10
"296","9","9",12,10
"297","10","8",12,10
"298","10","11",12,10
"299","11","8",12,10
"300","11","10",12,10
"301","12","3",12,10
"302","13","13",12,10
"303","14","6",12,10
"304","15",NA,12,10
"305","16",NA,12,10
