"X1","X2","count","plot_order"
"1","3",1,2
"2","5",1,2
"2","12",1,2
"3",NA,1,2
"4","5",1,2
"4","15",1,2
"5","2",1,2
"5","4",1,2
"6","12",1,2
"7","7",1,2
"8","16",1,2
"9","12",1,2
"10","11",1,2
"11","10",1,2
"12","2",1,2
"12","6",1,2
"13","13",1,2
"14","11",1,2
"15","4",1,2
"16",NA,1,2
"1","7",2,1
"2","2",2,1
"3","12",2,1
"3","15",2,1
"4","5",2,1
"5","4",2,1
"6","6",2,1
"7","1",2,1
"8","9",2,1
"9","8",2,1
"10","14",2,1
"11","11",2,1
"12","3",2,1
"12","15",2,1
"13","13",2,1
"14","10",2,1
"15","3",2,1
"16","16",2,1
"1","1",3,3
"2","3",3,3
"2","12",3,3
"3",NA,3,3
"4","4",3,3
"5",NA,3,3
"6","14",3,3
"7","7",3,3
"8",NA,3,3
"9","8",3,3
"10","5",3,3
"10","11",3,3
"10","14",3,3
"11","14",3,3
"12","2",3,3
"13","13",3,3
"14","6",3,3
"14","10",3,3
"14","11",3,3
"15","15",3,3
"16","16",3,3
