"","X1","X2","count","plot_order"
"1","1","1",1,10
"2","2","5",1,10
"3","3","2",1,10
"4","4","14",1,10
"5","5","2",1,10
"6","6","6",1,10
"7","7","7",1,10
"8","8","8",1,10
"9","9","9",1,10
"10","10","10",1,10
"11","11","11",1,10
"12","12","12",1,10
"13","13","13",1,10
"14","14","4",1,10
"15","15","15",1,10
"16","16","16",1,10
"17","1","1",2,11
"18","2","13",2,11
"19","3","3",2,11
"20","4","4",2,11
"21","5","5",2,11
"22","6",NA,2,11
"23","7","11",2,11
"24","8","9",2,11
"25","9","8",2,11
"26","10","11",2,11
"27","10","13",2,11
"28","10","14",2,11
"29","11","14",2,11
"30","12","6",2,11
"31","12","13",2,11
"32","13","2",2,11
"33","13","12",2,11
"34","14","10",2,11
"35","14","11",2,11
"36","15","15",2,11
"37","16","16",2,11
"38","1","1",3,5
"39","2",NA,3,5
"40","3","6",3,5
"41","3","12",3,5
"42","4","5",3,5
"43","5","2",3,5
"44","5","4",3,5
"45","6","3",3,5
"46","6","9",3,5
"47","6","12",3,5
"48","7",NA,3,5
"49","8","9",3,5
"50","9","6",3,5
"51","9","8",3,5
"52","9","15",3,5
"53","10","7",3,5
"54","11","11",3,5
"55","12","3",3,5
"56","12","6",3,5
"57","13","2",3,5
"58","14","10",3,5
"59","15","9",3,5
"60","16","16",3,5
"61","1","1",4,3
"62","2","3",4,3
"63","3","2",4,3
"64","4","4",4,3
"65","5","5",4,3
"66","6","10",4,3
"67","6","11",4,3
"68","6","12",4,3
"69","6","14",4,3
"70","7","7",4,3
"71","8","11",4,3
"72","9","9",4,3
"73","10","6",4,3
"74","10","11",4,3
"75","11","8",4,3
"76","12","6",4,3
"77","12","13",4,3
"78","13","6",4,3
"79","13","12",4,3
"80","14","6",4,3
"81","15","15",4,3
"82","16","16",4,3
"83","1","1",5,13
"84","2","5",5,13
"85","3","3",5,13
"86","4","4",5,13
"87","5",NA,5,13
"88","6","6",5,13
"89","7","7",5,13
"90","8","11",5,13
"91","9",NA,5,13
"92","10","5",5,13
"93","10","11",5,13
"94","10","14",5,13
"95","11","8",5,13
"96","11","10",5,13
"97","11","14",5,13
"98","12","13",5,13
"99","13","12",5,13
"100","14","10",5,13
"101","14","11",5,13
"102","15","15",5,13
"103","16","9",5,13
"104","1","1",6,4
"105","2","2",6,4
"106","3",NA,6,4
"107","4","5",6,4
"108","5","4",6,4
"109","6","13",6,4
"110","7","7",6,4
"111","8","8",6,4
"112","9","9",6,4
"113","10","11",6,4
