"X1","X2","count","plot_order"
"1","1",1,3
"2","2",1,3
"3","11",1,3
"4","5",1,3
"5","4",1,3
"5","14",1,3
"5","15",1,3
"6","6",1,3
"7","7",1,3
"8","8",1,3
"9","11",1,3
"10","11",1,3
"11","9",1,3
"11","10",1,3
"12","12",1,3
"13","13",1,3
"14","5",1,3
"15","5",1,3
"16","16",1,3
"1","8",2,2
"2","3",2,2
"3","2",2,2
"4","5",2,2
"5","4",2,2
"6","12",2,2
"7","10",2,2
"8","9",2,2
"9","8",2,2
"10","7",2,2
"10","11",2,2
"10","14",2,2
"11","10",2,2
"12","6",2,2
"13","13",2,2
"14",NA,2,2
"15","15",2,2
"16","16",2,2
"1",NA,3,7
"2","10",3,7
"2","15",3,7
"3","2",3,7
"3","5",3,7
"4","4",3,7
"5",NA,3,7
"6","6",3,7
"7","7",3,7
"8",NA,3,7
"9","9",3,7
"10","2",3,7
"10","11",3,7
"11","8",3,7
"11","10",3,7
"12","13",3,7
"12","15",3,7
"13","5",3,7
"13","12",3,7
"14","14",3,7
"15","2",3,7
"16","1",3,7
"1","1",4,9
"2","2",4,9
"3",NA,4,9
"4","5",4,9
"4","16",4,9
"5","3",4,9
"5","4",4,9
"6","12",4,9
"7","10",4,9
"7","11",4,9
"8","7",4,9
"8","11",4,9
"9","9",4,9
"10","7",4,9
"10","11",4,9
"10","16",4,9
"11","8",4,9
"11","10",4,9
"11","14",4,9
"12","6",4,9
"12","13",4,9
"13","12",4,9
"14","11",4,9
"15","5",4,9
"16","4",4,9
"16","10",4,9
"1","1",5,4
"2","2",5,4
"3","3",5,4
"4",NA,5,4
"5","4",5,4
"6","15",5,4
"7","7",5,4
"8","15",5,4
"9","9",5,4
"10","10",5,4
"11","11",5,4
"12",NA,5,4
"13","12",5,4
"14","14",5,4
"15",NA,5,4
"16","16",5,4
"1","1",6,5
"2","12",6,5
"3","12",6,5
"4",NA,6,5
"5","4",6,5
"6","3",6,5
"7","7",6,5
"8","10",6,5
"9","8",6,5
"10","8",6,5
"10","9",6,5
"10","11",6,5
"11","10",6,5
"12","2",6,5
"12","3",6,5
"13","13",6,5
"14","11",6,5
"15","15",6,5
"16","16",6,5
"1","1",7,6
"2",NA,7,6
"3","6",7,6
"4","5",7,6
"5","4",7,6
"6","3",7,6
"6","12",7,6
"6","13",7,6
"7","10",7,6
"7","11",7,6
"8","12",7,6
"9","9",7,6
"10","7",7,6
"11","7",7,6
"11","14",7,6
"12","6",7,6
"12","7",7,6
"13","2",7,6
"13","6",7,6
"14","11",7,6
"15","15",7,6
"16","10",7,6
"1","1",8,1
"2","5",8,1
"3","3",8,1
"4","9",8,1
"5","2",8,1
"5","4",8,1
"6","12",8,1
"7","7",8,1
"8","9",8,1
"9","8",8,1
"10","10",8,1
"11",NA,8,1
"12","6",8,1
"12","11",8,1
"12","13",8,1
"13","12",8,1
"14","5",8,1
"14","11",8,1
"15","15",8,1
"16","16",8,1
"1","1",9,8
"2","2",9,8
"3","3",9,8
"4","16",9,8
"5","5",9,8
"6","12",9,8
"6","13",9,8
"7","10",9,8
"8","8",9,8
"9","10",9,8
"9","13",9,8
"10","7",9,8
"10","9",9,8
"10","14",9,8
"11","14",9,8
"12","6",9,8
"12","13",9,8
"13","6",9,8
"13","12",9,8
"14","10",9,8
"14","11",9,8
"14","16",9,8
"15","15",9,8
"16","14",9,8
