"","X1","X2","count","plot_order"
"1","1","3",1,16
"2","2",NA,1,16
"3","3","1",1,16
"4","3","6",1,16
"5","3","12",1,16
"6","4","4",1,16
"7","5","5",1,16
"8","6","3",1,16
"9","6","12",1,16
"10","7","3",1,16
"11","7","9",1,16
"12","8","8",1,16
"13","9","7",1,16
"14","10","10",1,16
"15","11","11",1,16
"16","12","3",1,16
"17","12","6",1,16
"18","12","13",1,16
"19","13","2",1,16
"20","13","12",1,16
"21","14","14",1,16
"22","15","15",1,16
"23","16","16",1,16
"24","1","14",2,14
"25","2","11",2,14
"26","3","13",2,14
"27","4","8",2,14
"28","5","5",2,14
"29","6","6",2,14
"30","7","7",2,14
"31","8","9",2,14
"32","8","11",2,14
"33","9","8",2,14
"34","10","9",2,14
"35","10","11",2,14
"36","10","14",2,14
"37","11","8",2,14
"38","11","10",2,14
"39","11","14",2,14
"40","12","13",2,14
"41","13","3",2,14
"42","13","12",2,14
"43","14","1",2,14
"44","14","10",2,14
"45","14","11",2,14
"46","15","15",2,14
"47","16","16",2,14
"48","1","1",3,15
"49","2","4",3,15
"50","2","11",3,15
"51","3","2",3,15
"52","3","4",3,15
"53","3","6",3,15
"54","3","12",3,15
"55","4","2",3,15
"56","4","3",3,15
"57","4","12",3,15
"58","5","5",3,15
"59","6","2",3,15
"60","6","3",3,15
"61","7","7",3,15
"62","8","8",3,15
"63","9","16",3,15
"64","10","11",3,15
"65","10","14",3,15
"66","11","14",3,15
"67","12","3",3,15
"68","12","4",3,15
"69","13","13",3,15
"70","14","10",3,15
"71","14","11",3,15
"72","15","15",3,15
"73","16","9",3,15
"74","1","1",4,2
"75","2","2",4,2
"76","3","9",4,2
"77","4","4",4,2
"78","5","3",4,2
"79","6","3",4,2
"80","6","12",4,2
"81","7","7",4,2
"82","8","8",4,2
"83","9","15",4,2
"84","10",NA,4,2
"85","11","11",4,2
"86","12","6",4,2
"87","12","13",4,2
"88","13","12",4,2
"89","14","10",4,2
"90","14","15",4,2
"91","15","14",4,2
"92","16","16",4,2
"93","1","6",5,8
"94","2",NA,5,8
"95","3","1",5,8
"96","3","5",5,8
"97","3","6",5,8
"98","3","15",5,8
"99","4","10",5,8
"100","5","1",5,8
"101","5","2",5,8
"102","5","3",5,8
"103","6","1",5,8
"104","6","3",5,8
"105","6","12",5,8
"106","7","14",5,8
"107","8","9",5,8
"108","8","10",5,8
"109","9","8",5,8
"110","9","10",5,8
"111","10","11",5,8
"112","10","14",5,8
"113","11",NA,5,8
"114","12","6",5,8
"115","12","13",5,8
"116","13","12",5,8
"117","14","10",5,8
"118","14","11",5,8
"119","15","3",5,8
"120","16","16",5,8
"121","1","1",6,3
"122","2","3",6,3
"123","2","12",6,3
"124","2","13",6,3
"125","3",NA,6,3
"126","4","5",6,3
"127","5",NA,6,3
"128","6","12",6,3
"129","7","10",6,3
"130","8","9",6,3
"131","9",NA,6,3
"132","10","7",6,3
"133","10","13",6,3
"134","11","11",6,3
"135","12","2",6,3
"136","12","13",6,3
"137","13","2",6,3
"138","13","10",6,3
"139","13","12",6,3
"140","14","14",6,3
"141","15","15",6,3
"142","16","16",6,3
"143","1","4",7,7
"144","2","3",7,7
"145","2","5",7,7
"146","2","16",7,7
"147","3","2",7,7
"148","3","5",7,7
"149","3","6",7,7
"150","3","15",7,7
"151","4",NA,7,7
"152","5","2",7,7
"153","5","3",7,7
"154","6","2",7,7
"155","6","3",7,7
"156","6","5",7,7
"157","7","7",7,7
"158","8",NA,7,7
"159","9","8",7,7
"160","10","10",7,7
"161","11","8",7,7
"162","11","14",7,7
"163","12","12",7,7
"164","13","13",7,7
"165","14","11",7,7
"166","15","3",7,7
"167","16",NA,7,7
"168","1","7",8,6
"169","2",NA,8,6
"170","3","3",8,6
"171","4","4",8,6
"172","5","2",8,6
"173","6","8",8,6
"174","7",NA,8,6
"175","8","9",8,6
"176","8","10",8,6
"177","8","11",8,6
"178","9",NA,8,6
"179","10","11",8,6
"180","11","10",8,6
"181","12","13",8,6
"182","13",NA,8,6
"183","14","14",8,6
"184","15","12",8,6
"185","16","16",8,6
"186","1","1",9,10
"187","2","3",9,10
"188","2","5",9,10
"189","3","2",9,10
"190","3","5",9,10
"191","3","6",9,10
"192","4",NA,9,10
"193","5","2",9,10
"194","5","3",9,10
"195","5","4",9,10
"196","6",NA,9,10
"197","7","7",9,10
"198","8","8",9,10
"199","9","9",9,10
"200","10","4",9,10
"201","10","11",9,10
"202","10","14",9,10
"203","11","10",9,10
"204","11","14",9,10
"205","12",NA,9,10
"206","13","12",9,10
"207","14","10",9,10
"208","14","11",9,10
"209","15","15",9,10
"210","16","16",9,10
"211","1","9",10,9
"212","2","5",10,9
"213","3",NA,10,9
"214","4","4",10,9
"215","5",NA,10,9
"216","6","6",10,9
"217","7","7",10,9
"218","8","8",10,9
"219","9",NA,10,9
"220","10",NA,10,9
"221","11","10",10,9
"222","12","3",10,9
"223","12","13",10,9
"224","13","3",10,9
"225","13","12",10,9
"226","13","15",10,9
"227","14","14",10,9
"228","15",NA,10,9
"229","16","16",10,9
"230","1","13",11,4
"231","2","3",11,4
"232","2","13",11,4
"233","3","2",11,4
"234","4","14",11,4
"235","5","5",11,4
"236","6","6",11,4
"237","7","7",11,4
"238","8","9",11,4
"239","8","10",11,4
"240","9","8",11,4
"241","9","15",11,4
"242","10","8",11,4
"243","10","11",11,4
"244","10","14",11,4
"245","11","10",11,4
"246","11","14",11,4
"247","12","13",11,4
"248","13","2",11,4
"249","13","12",11,4
"250","14","4",11,4
"251","14","10",11,4
"252","14","11",11,4
"253","15","9",11,4
"254","16","2",11,4
"255","1","10",12,13
"256","2","3",12,13
"257","3","2",12,13
"258","3","12",12,13
"259","4","4",12,13
"260","5","5",12,13
"261","6","6",12,13
"262","7","7",12,13
"263","8","8",12,13
"264","9","9",12,13
"265","10","1",12,13
"266","10","14",12,13
"267","11","14",12,13
"268","11","16",12,13
"269","12","2",12,13
"270","12","11",12,13
"271","12","13",12,13
"272","13",NA,12,13
"273","14","10",12,13
"274","14","11",12,13
"275","14","16",12,13
"276","15","15",12,13
"277","16","11",12,13
"278","16","14",12,13
"279","1","1",13,5
"280","2","12",13,5
"281","2","13",13,5
"282","3","5",13,5
"283","3","15",13,5
"284","4","5",13,5
"285","5","3",13,5
"286","5","4",13,5
"287","6","7",13,5
"288","6","12",13,5
"289","7","13",13,5
"290","8","9",13,5
"291","8","10",13,5
"292","9","8",13,5
"293","9","10",13,5
"294","10","9",13,5
"295","10","14",13,5
"296","11","11",13,5
"297","12","2",13,5
"298","12","6",13,5
"299","12","13",13,5
"300","12","15",13,5
"301","13","2",13,5
"302","13","12",13,5
"303","14","10",13,5
