"","X1","X2","count","plot_order"
"1","1","1",1,1
"2","2","2",1,1
"3","3","14",1,1
"4","4","4",1,1
"5","5","5",1,1
"6","6","16",1,1
"7","7","6",1,1
"8","7","10",1,1
"9","8","9",1,1
"10","8","11",1,1
"11","9",NA,1,1
"12","10","7",1,1
"13","10","14",1,1
"14","11","8",1,1
"15","12","13",1,1
"16","13","12",1,1
"17","14","10",1,1
"18","14","11",1,1
"19","14","15",1,1
"20","15","14",1,1
"21","16",NA,1,1
"22","1","3",2,5
"23","2","3",2,5
"24","2","5",2,5
"25","3","2",2,5
"26","3","5",2,5
"27","3","10",2,5
"28","3","15",2,5
"29","3","16",2,5
"30","4","4",2,5
"31","5","2",2,5
"32","5","3",2,5
"33","6","6",2,5
"34","7","7",2,5
"35","8","8",2,5
"36","9","11",2,5
"37","10","3",2,5
"38","10","14",2,5
"39","10","15",2,5
"40","11",NA,2,5
"41","12",NA,2,5
"42","13","12",2,5
"43","14","10",2,5
"44","14","15",2,5
"45","15","10",2,5
"46","16",NA,2,5
"47","1","1",3,3
"48","2","3",3,3
"49","2","12",3,3
"50","2","13",3,3
"51","3","2",3,3
"52","3","5",3,3
"53","3","16",3,3
"54","4",NA,3,3
"55","5","3",3,3
"56","6","12",3,3
"57","7","7",3,3
"58","8","10",3,3
"59","8","14",3,3
"60","9","4",3,3
"61","10","8",3,3
"62","10","11",3,3
"63","10","14",3,3
"64","11","14",3,3
"65","12","2",3,3
"66","12","6",3,3
"67","12","13",3,3
"68","13","2",3,3
"69","13","12",3,3
"70","14","8",3,3
"71","14","10",3,3
"72","14","11",3,3
"73","15","15",3,3
"74","16","2",3,3
"75","16","3",3,3
"76","1","11",4,2
"77","2","13",4,2
"78","3","6",4,2
"79","3","12",4,2
"80","3","13",4,2
"81","4","11",4,2
"82","5","8",4,2
"83","6","3",4,2
"84","6","12",4,2
"85","6","13",4,2
"86","7","7",4,2
"87","8",NA,4,2
"88","9","9",4,2
"89","10","10",4,2
"90","11","1",4,2
"91","12","3",4,2
"92","12","6",4,2
"93","12","13",4,2
"94","13","2",4,2
"95","13","3",4,2
"96","13","6",4,2
"97","13","12",4,2
"98","14","14",4,2
"99","15","15",4,2
"100","16","16",4,2
"101","1","1",5,4
"102","2","5",5,4
"103","3","2",5,4
"104","3","5",5,4
"105","4","4",5,4
"106","5","2",5,4
"107","5","3",5,4
"108","6",NA,5,4
"109","7","10",5,4
"110","8","11",5,4
"111","9","9",5,4
"112","10","7",5,4
"113","10","14",5,4
"114","11","10",5,4
"115","12","2",5,4
"116","12","6",5,4
"117","12","13",5,4
"118","13","12",5,4
"119","13","14",5,4
"120","14","10",5,4
"121","14","13",5,4
"122","15","15",5,4
"123","16","16",5,4
"124","1","1",6,6
"125","2","3",6,6
"126","3","2",6,6
"127","3","6",6,6
"128","4","4",6,6
"129","5","5",6,6
"130","6","3",6,6
"131","6","12",6,6
"132","6","13",6,6
"133","7",NA,6,6
"134","8","8",6,6
"135","9","9",6,6
"136","10","7",6,6
"137","10","11",6,6
"138","11","10",6,6
"139","11","14",6,6
"140","12","2",6,6
"141","12","6",6,6
"142","12","13",6,6
"143","13",NA,6,6
"144","14","6",6,6
"145","14","11",6,6
"146","14","16",6,6
"147","15","15",6,6
"148","16","14",6,6
