"X1","X2","count","plot_order"
"1","6",1,7
"2","6",1,7
"2","9",1,7
"3","8",1,7
"4","4",1,7
"5","5",1,7
"6","12",1,7
"7","7",1,7
"8","11",1,7
"9","2",1,7
"10","11",1,7
"11","8",1,7
"11","10",1,7
"12","6",1,7
"12","13",1,7
"13","12",1,7
"14",NA,1,7
"15","15",1,7
"16","14",1,7
"1","1",2,12
"2","3",2,12
"2","13",2,12
"3","2",2,12
"4","4",2,12
"5","14",2,12
"6","6",2,12
"7","7",2,12
"8","9",2,12
"8","11",2,12
"9","8",2,12
"10","11",2,12
"11","8",2,12
"11","10",2,12
"12","12",2,12
"13","2",2,12
"14","5",2,12
"15","3",2,12
"16","16",2,12
"1","6",3,9
"2","12",3,9
"3","6",3,9
"3","12",3,9
"3","15",3,9
"4","4",3,9
"5","6",3,9
"6","12",3,9
"7","10",3,9
"7","11",3,9
"7","16",3,9
"8","9",3,9
"8","10",3,9
"9","7",3,9
"9","8",3,9
"10","7",3,9
"10","8",3,9
"10","11",3,9
"11","10",3,9
"11","12",3,9
"11","14",3,9
"12","2",3,9
"12","13",3,9
"13","12",3,9
"14","10",3,9
"14","11",3,9
"15",NA,3,9
"16","7",3,9
"1",NA,4,8
"2","3",4,8
"2","5",4,8
"2","16",4,8
"3","2",4,8
"4","1",4,8
"5","2",4,8
"6","13",4,8
"7","8",4,8
"8","9",4,8
"9","8",4,8
"10","10",4,8
"11",NA,4,8
"12","12",4,8
"13","6",4,8
"14","14",4,8
"15","15",4,8
"16","2",4,8
"16","11",4,8
"1","14",5,5
"2","3",5,5
"2","12",5,5
"3",NA,5,5
"4","7",5,5
"5","16",5,5
"6",NA,5,5
"7","4",5,5
"8","5",5,5
"9","6",5,5
"9","16",5,5
"10","11",5,5
"10","14",5,5
"11","10",5,5
"12",NA,5,5
"13","13",5,5
"14","1",5,5
"14","10",5,5
"15","15",5,5
"16","5",5,5
"16","9",5,5
"1","1",6,4
"2","7",6,4
"3","5",6,4
"4","4",6,4
"5","3",6,4
"6","12",6,4
"6","13",6,4
"7","2",6,4
"8","8",6,4
"9","9",6,4
"10","11",6,4
"11","10",6,4
"11","16",6,4
"12","6",6,4
"13","6",6,4
"14","14",6,4
"15","15",6,4
"16","11",6,4
"1","1",7,2
"2","3",7,2
"2","5",7,2
"3","2",7,2
"3","5",7,2
"3","12",7,2
"4","5",7,2
"5","2",7,2
"5","3",7,2
"6","6",7,2
"7","16",7,2
"8","10",7,2
"9","8",7,2
"10","8",7,2
"11","10",7,2
"11","15",7,2
"12","3",7,2
"13","13",7,2
"14","14",7,2
"15","11",7,2
"16","7",7,2
"1","1",8,11
"2","5",8,11
"2","13",8,11
"3","12",8,11
"4","5",8,11
"4","7",8,11
"5","2",8,11
"6","9",8,11
"6","12",8,11
"7","4",8,11
"7","10",8,11
"7","11",8,11
"8","9",8,11
"9","6",8,11
"9","13",8,11
"10",NA,8,11
"11","10",8,11
"12","6",8,11
"13","2",8,11
"13","9",8,11
"14","14",8,11
"15","15",8,11
"16","16",8,11
"1","1",9,10
"2","12",9,10
"3","3",9,10
"4","5",9,10
"5",NA,9,10
"6","6",9,10
"7","7",9,10
"8","9",9,10
"8","10",9,10
"8","11",9,10
"9","8",9,10
"10",NA,9,10
"11","8",9,10
"11","14",9,10
"12","2",9,10
"12","13",9,10
"13","9",9,10
"13","12",9,10
"14","11",9,10
"15","15",9,10
"16","16",9,10
"1","1",10,3
"2","2",10,3
"3","3",10,3
"4","5",10,3
"4","7",10,3
"5","4",10,3
"6","13",10,3
"7","4",10,3
"8","9",10,3
"9","8",10,3
"10","10",10,3
"11",NA,10,3
"12",NA,10,3
"13","6",10,3
"13","12",10,3
"14","11",10,3
"15","6",10,3
"16","16",10,3
"1",NA,11,1
"2","3",11,1
"2","15",11,1
"3","2",11,1
"3","11",11,1
"4","5",11,1
"4","6",11,1
"5","4",11,1
"6",NA,11,1
"7","10",11,1
"7","11",11,1
"8","8",11,1
"9","9",11,1
"10","7",11,1
"10","14",11,1
"11","3",11,1
"12","13",11,1
"13","12",11,1
"14","10",11,1
"14","16",11,1
"15","6",11,1
"16","1",11,1
"1","1",12,6
"2",NA,12,6
"3","4",12,6
"3","5",12,6
"3","12",12,6
"4",NA,12,6
"5","3",12,6
"5","4",12,6
"5","12",12,6
"6",NA,12,6
"7","7",12,6
"8","8",12,6
"9","9",12,6
"10","11",12,6
"10","14",12,6
"11","13",12,6
"11","14",12,6
"12","3",12,6
"12","13",12,6
"13","2",12,6
"13","6",12,6
"13","11",12,6
"13","12",12,6
"14","10",12,6
"14","11",12,6
"15","15",12,6
"16","16",12,6
