"","X1","X2","count","plot_order"
"1","1","1",1,6
"2","2",NA,1,6
"3","3","15",1,6
"4","4","2",1,6
"5","4","5",1,6
"6","5","4",1,6
"7","5","7",1,6
"8","6","12",1,6
"9","7","5",1,6
"10","8","8",1,6
"11","9","9",1,6
"12","10","6",1,6
"13","11","14",1,6
"14","12","6",1,6
"15","13","13",1,6
"16","14","11",1,6
"17","15",NA,1,6
"18","16","16",1,6
"19","1","1",2,3
"20","2","3",2,3
"21","3",NA,2,3
"22","4","4",2,3
"23","5",NA,2,3
"24","6","12",2,3
"25","6","13",2,3
"26","7","5",2,3
"27","8","9",2,3
"28","8","10",2,3
"29","9","8",2,3
"30","9","10",2,3
"31","10","8",2,3
"32","10","11",2,3
"33","10","14",2,3
"34","11","10",2,3
"35","11","14",2,3
"36","12","6",2,3
"37","12","13",2,3
"38","13","6",2,3
"39","13","12",2,3
"40","14","10",2,3
"41","14","11",2,3
"42","15","15",2,3
"43","16","16",2,3
"44","1","1",3,5
"45","2","3",3,5
"46","2","12",3,5
"47","3","2",3,5
"48","3","5",3,5
"49","4","5",3,5
"50","5","4",3,5
"51","6","10",3,5
"52","6","12",3,5
"53","6","13",3,5
"54","7","3",3,5
"55","8","9",3,5
"56","9","8",3,5
"57","10",NA,3,5
"58","11","14",3,5
"59","12","2",3,5
"60","12","6",3,5
"61","13","6",3,5
"62","14","11",3,5
"63","14","15",3,5
"64","15",NA,3,5
"65","16","16",3,5
"66","1","1",4,2
"67","2","3",4,2
"68","3","10",4,2
"69","4","4",4,2
"70","5","7",4,2
"71","6","13",4,2
"72","6","16",4,2
"73","7","5",4,2
"74","7","12",4,2
"75","8","12",4,2
"76","9","9",4,2
"77","10",NA,4,2
"78","11","11",4,2
"79","12","6",4,2
"80","12","13",4,2
"81","13","6",4,2
"82","13","12",4,2
"83","14","14",4,2
"84","15","15",4,2
"85","16","6",4,2
"86","1","13",5,4
"87","2","3",5,4
"88","2","5",5,4
"89","3","2",5,4
"90","3","6",5,4
"91","4","4",5,4
"92","5","2",5,4
"93","6","3",5,4
"94","7","11",5,4
"95","8","8",5,4
"96","9",NA,5,4
"97","10","11",5,4
"98","10","14",5,4
"99","11","7",5,4
"100","12","9",5,4
"101","12","13",5,4
"102","13","12",5,4
"103","14","10",5,4
"104","14","11",5,4
"105","15","3",5,4
"106","16","16",5,4
"107","1","1",6,1
"108","2","12",6,1
"109","3","12",6,1
"110","4","5",6,1
"111","4","11",6,1
"112","5","4",6,1
"113","5","16",6,1
"114","6","10",6,1
"115","7","10",6,1
"116","8","10",6,1
"117","9","9",6,1
"118","10","6",6,1
"119","11",NA,6,1
"120","12","2",6,1
"121","12","3",6,1
"122","13","16",6,1
"123","14","2",6,1
"124","15","15",6,1
"125","16","5",6,1
