"X1","X2","count","plot_order"
"1","1",1,7
"2","5",1,7
"3","15",1,7
"4","5",1,7
"5","2",1,7
"5","4",1,7
"6",NA,1,7
"7","4",1,7
"8","8",1,7
"9","9",1,7
"10","11",1,7
"11","10",1,7
"12","6",1,7
"13","13",1,7
"14","14",1,7
"15","3",1,7
"15","6",1,7
"15","16",1,7
"16","15",1,7
"1","1",2,16
"2","3",2,16
"2","5",2,16
"3","2",2,16
"3","7",2,16
"4","4",2,16
"5","2",2,16
"5","13",2,16
"6","6",2,16
"7","3",2,16
"7","10",2,16
"8","8",2,16
"9","10",2,16
"10","7",2,16
"10","9",2,16
"10","11",2,16
"11","7",2,16
"11","10",2,16
"12","13",2,16
"13","5",2,16
"13","12",2,16
"14","14",2,16
"15","15",2,16
"16","16",2,16
"1","1",3,4
"2","5",3,4
"3","3",3,4
"4","5",3,4
"5","2",3,4
"5","4",3,4
"6","6",3,4
"7",NA,3,4
"8","8",3,4
"9","9",3,4
"10","7",3,4
"10","11",3,4
"11","7",3,4
"11","10",3,4
"12","12",3,4
"13","13",3,4
"14","14",3,4
"15","15",3,4
"16","16",3,4
"1",NA,4,13
"2","13",4,13
"3","3",4,13
"4","5",4,13
"5","1",4,13
"5","4",4,13
"6","6",4,13
"7","8",4,13
"7","10",4,13
"8","7",4,13
"8","9",4,13
"9","8",4,13
"10","7",4,13
"10","11",4,13
"11","10",4,13
"12",NA,4,13
"13","2",4,13
"13","4",4,13
"13","12",4,13
"14","14",4,13
"15","15",4,13
"16","4",4,13
"1","4",5,14
"2","2",5,14
"3","6",5,14
"4","1",5,14
"4","5",5,14
"5","4",5,14
"6","3",5,14
"6","12",5,14
"6","13",5,14
"7","10",5,14
"8","9",5,14
"9","8",5,14
"10",NA,5,14
"11","11",5,14
"12","6",5,14
"13","6",5,14
"14","14",5,14
"15","15",5,14
"16","12",5,14
"1","1",6,6
"2","5",6,6
"3","12",6,6
"3","15",6,6
"4",NA,6,6
"5","2",6,6
"5","4",6,6
"6","12",6,6
"7","11",6,6
"8","10",6,6
"9","9",6,6
"10","11",6,6
"11","7",6,6
"11","10",6,6
"11","14",6,6
"12","6",6,6
"12","13",6,6
"13",NA,6,6
"14","11",6,6
"15","3",6,6
"16","16",6,6
"1","1",7,5
"2","16",7,5
"3","3",7,5
"4","12",7,5
"5","15",7,5
"6","12",7,5
"7","10",7,5
"8","9",7,5
"9",NA,7,5
"10","7",7,5
"10","11",7,5
"11","6",7,5
"11","10",7,5
"12","4",7,5
"12","6",7,5
"12","13",7,5
"13","12",7,5
"14","14",7,5
"15","5",7,5
"16","2",7,5
"1","7",8,8
"2","3",8,8
"3","2",8,8
"3","12",8,8
"4","12",8,8
"5","5",8,8
"6",NA,8,8
"7",NA,8,8
"8","10",8,8
"9","8",8,8
"10","8",8,8
"10","11",8,8
"11","14",8,8
"12","3",8,8
"12","7",8,8
"13","6",8,8
"14","11",8,8
"15","15",8,8
"16","16",8,8
"1","1",9,15
"2","2",9,15
"3","3",9,15
"4","16",9,15
"5","5",9,15
"6","12",9,15
"7","10",9,15
"8","8",9,15
"9","9",9,15
"10","7",9,15
"11","11",9,15
"12","6",9,15
"12","13",9,15
"13",NA,9,15
"14","12",9,15
"15","15",9,15
"16",NA,9,15
"1","1",10,11
"2","12",10,11
"3",NA,10,11
"4","4",10,11
"5","3",10,11
"6","12",10,11
"7","10",10,11
"8","6",10,11
"9","9",10,11
"10","7",10,11
"10","15",10,11
"11","14",10,11
"12","2",10,11
"12","6",10,11
"12","13",10,11
"13",NA,10,11
"14","11",10,11
"15","10",10,11
"16","16",10,11
"1","2",11,2
"2","5",11,2
"3","3",11,2
"4","4",11,2
"5","2",11,2
"6","12",11,2
"7","7",11,2
"8","8",11,2
"9","13",11,2
"10","10",11,2
"11","11",11,2
"12","6",11,2
"13","9",11,2
"14","14",11,2
"15","15",11,2
"16","16",11,2
"1","8",12,1
"2","3",12,1
"3","2",12,1
"4","9",12,1
"5","5",12,1
"6","6",12,1
"7","10",12,1
"8","9",12,1
"9","4",12,1
"9","8",12,1
"10","7",12,1
"11","11",12,1
"12","13",12,1
"13","12",12,1
"14","14",12,1
"15","15",12,1
"16","16",12,1
"1","11",13,3
"2","5",13,3
"3","3",13,3
"4","8",13,3
"5","2",13,3
"6","10",13,3
"6","12",13,3
"7","10",13,3
"8","9",13,3
"9","8",13,3
"10","6",13,3
"10","7",13,3
"10","11",13,3
"11","10",13,3
"11","16",13,3
"12","6",13,3
"13","13",13,3
"14","12",13,3
"15","15",13,3
"16","2",13,3
"1","1",14,12
"2","3",14,12
"3","2",14,12
"3","13",14,12
"4","4",14,12
"5","11",14,12
"6","12",14,12
"7","10",14,12
"7","11",14,12
"8","8",14,12
"9","9",14,12
"10","7",14,12
"10","11",14,12
"10","14",14,12
"11","10",14,12
"12","6",14,12
"13",NA,14,12
"14","10",14,12
