"","X1","X2","count","plot_order"
"1","1","12",1,3
"2","2","3",1,3
"3","2","13",1,3
"4","3","2",1,3
"5","3","5",1,3
"6","3","11",1,3
"7","4","5",1,3
"8","5","3",1,3
"9","5","4",1,3
"10","6","6",1,3
"11","7","10",1,3
"12","8","11",1,3
"13","9",NA,1,3
"14","10","7",1,3
"15","11","8",1,3
"16","11","10",1,3
"17","12","1",1,3
"18","12","13",1,3
"19","13","12",1,3
"20","13","15",1,3
"21","14","14",1,3
"22","15","13",1,3
"23","16","9",1,3
"24","1","9",2,2
"25","2","3",2,2
"26","3","2",2,2
"27","4","5",2,2
"28","5","4",2,2
"29","6","6",2,2
"30","7","10",2,2
"31","8","15",2,2
"32","9",NA,2,2
"33","10","7",2,2
"34","11","11",2,2
"35","12","12",2,2
"36","13","1",2,2
"37","14","10",2,2
"38","15","8",2,2
"39","16","16",2,2
"40","1","1",3,1
"41","2","3",3,1
"42","3",NA,3,1
"43","4","4",3,1
"44","5","5",3,1
"45","6","12",3,1
"46","7","10",3,1
"47","8","9",3,1
"48","8","10",3,1
"49","8","11",3,1
"50","9","8",3,1
"51","10","8",3,1
"52","10","14",3,1
"53","11",NA,3,1
"54","12","6",3,1
"55","12","13",3,1
"56","13","6",3,1
"57","13","12",3,1
"58","14","10",3,1
"59","15","11",3,1
"60","16","16",3,1
