"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","2",1,2
"3","3","6",1,2
"4","3","7",1,2
"5","3","12",1,2
"6","3","15",1,2
"7","4","4",1,2
"8","5","5",1,2
"9","6","3",1,2
"10","6","12",1,2
"11","6","13",1,2
"12","6","16",1,2
"13","7",NA,1,2
"14","8","8",1,2
"15","9","9",1,2
"16","10","11",1,2
"17","10","14",1,2
"18","11","10",1,2
"19","11","14",1,2
"20","12","6",1,2
"21","12","13",1,2
"22","13","6",1,2
"23","13","12",1,2
"24","14","10",1,2
"25","14","11",1,2
"26","15","3",1,2
"27","16",NA,1,2
"28","1","1",2,3
"29","2","2",2,3
"30","3","3",2,3
"31","4","4",2,3
"32","5","5",2,3
"33","6","6",2,3
"34","7","13",2,3
"35","8","9",2,3
"36","9","8",2,3
"37","10","14",2,3
"38","11","14",2,3
"39","12","13",2,3
"40","13","12",2,3
"41","14","11",2,3
"42","15","15",2,3
"43","16","16",2,3
"44","1","8",3,1
"45","2","2",3,1
"46","3",NA,3,1
"47","4","5",3,1
"48","5","4",3,1
"49","6","6",3,1
"50","7","10",3,1
"51","8","1",3,1
"52","8","9",3,1
"53","9","8",3,1
"54","10","7",3,1
"55","10","11",3,1
"56","10","12",3,1
"57","11","10",3,1
"58","12","10",3,1
"59","12","13",3,1
"60","13","12",3,1
"61","14","14",3,1
"62","15","3",3,1
"63","16","16",3,1
