"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","15",1,2
"3","3","10",1,2
"4","4","7",1,2
"5","5","8",1,2
"6","6","7",1,2
"7","6","12",1,2
"8","7","2",1,2
"9","7","4",1,2
"10","8","5",1,2
"11","8","9",1,2
"12","9","8",1,2
"13","9","14",1,2
"14","10","7",1,2
"15","10","11",1,2
"16","10","14",1,2
"17","11","10",1,2
"18","12","6",1,2
"19","13","13",1,2
"20","14","10",1,2
"21","15",NA,1,2
"22","16","16",1,2
"23","1","5",2,6
"24","2",NA,2,6
"25","3","12",2,6
"26","4","8",2,6
"27","5","1",2,6
"28","6","12",2,6
"29","7","10",2,6
"30","8",NA,2,6
"31","9","8",2,6
"32","10","7",2,6
"33","11","16",2,6
"34","12","13",2,6
"35","13","2",2,6
"36","13","12",2,6
"37","14","14",2,6
"38","15","1",2,6
"39","16","11",2,6
"40","16","15",2,6
"41","1","12",3,8
"42","2","3",3,8
"43","2","5",3,8
"44","2","12",3,8
"45","3","2",3,8
"46","3","10",3,8
"47","3","15",3,8
"48","4","5",3,8
"49","5","2",3,8
"50","6","12",3,8
"51","6","13",3,8
"52","7","15",3,8
"53","8","9",3,8
"54","9","8",3,8
"55","10","11",3,8
"56","11","16",3,8
"57","12","2",3,8
"58","12","6",3,8
"59","12","13",3,8
"60","13","6",3,8
"61","13","12",3,8
"62","14","14",3,8
"63","15","3",3,8
"64","16","11",3,8
"65","1","16",4,1
"66","2","5",4,1
"67","2","14",4,1
"68","3","10",4,1
"69","4","4",4,1
"70","5","2",4,1
"71","6",NA,4,1
"72","7","10",4,1
"73","8","13",4,1
"74","9",NA,4,1
"75","10","7",4,1
"76","10","11",4,1
"77","10","12",4,1
"78","11","10",4,1
"79","11","14",4,1
"80","12","6",4,1
"81","12","10",4,1
"82","13",NA,4,1
"83","14","2",4,1
"84","14","9",4,1
"85","14","11",4,1
"86","15","15",4,1
"87","16",NA,4,1
"88","1","6",5,9
"89","2","3",5,9
"90","2","13",5,9
"91","3","2",5,9
"92","3","15",5,9
"93","4","9",5,9
"94","5","5",5,9
"95","6","1",5,9
"96","7","7",5,9
"97","8","8",5,9
"98","9","4",5,9
"99","10","11",5,9
"100","11","10",5,9
"101","11","14",5,9
"102","12","6",5,9
"103","13","2",5,9
"104","13","12",5,9
"105","13","15",5,9
"106","14","11",5,9
"107","14","16",5,9
"108","15","13",5,9
"109","16","14",5,9
"110","1","6",6,3
"111","2","3",6,3
"112","2","5",6,3
"113","2","12",6,3
"114","2","13",6,3
"115","3","2",6,3
"116","4","5",6,3
"117","4","10",6,3
"118","5","2",6,3
"119","5","4",6,3
"120","6","1",6,3
"121","7",NA,6,3
"122","8","9",6,3
"123","8","10",6,3
"124","9",NA,6,3
"125","10","7",6,3
"126","10","8",6,3
"127","10","11",6,3
"128","11","10",6,3
"129","12","13",6,3
"130","13","2",6,3
"131","13","12",6,3
"132","14","16",6,3
"133","15","15",6,3
"134","16","14",6,3
"135","1","1",7,5
"136","2","3",7,5
"137","2","5",7,5
"138","2","8",7,5
"139","3","2",7,5
"140","4","5",7,5
"141","5",NA,7,5
"142","6","6",7,5
"143","7","16",7,5
"144","8","9",7,5
"145","9","8",7,5
"146","9","13",7,5
"147","10","11",7,5
"148","11","10",7,5
"149","12","13",7,5
"150","13","9",7,5
"151","13","12",7,5
"152","14","3",7,5
"153","15","15",7,5
"154","16","7",7,5
"155","1","1",8,7
"156","2","11",8,7
"157","3","3",8,7
"158","4",NA,8,7
"159","5","4",8,7
"160","5","8",8,7
"161","6","6",8,7
"162","7","10",8,7
"163","8","9",8,7
"164","9","8",8,7
"165","10","7",8,7
"166","10","11",8,7
"167","10","14",8,7
"168","11","2",8,7
"169","11","10",8,7
"170","12","5",8,7
"171","13","13",8,7
"172","14","10",8,7
"173","15","15",8,7
"174","16","16",8,7
"175","1","16",9,4
"176","2","3",9,4
"177","2","15",9,4
"178","3","2",9,4
"179","3","6",9,4
"180","3","15",9,4
"181","4","9",9,4
"182","4","12",9,4
"183","5","5",9,4
"184","6",NA,9,4
"185","7","10",9,4
"186","7","14",9,4
"187","8","9",9,4
"188","9","4",9,4
"189","9","8",9,4
"190","10","7",9,4
"191","11","15",9,4
"192","12","14",9,4
"193","13","13",9,4
"194","14",NA,9,4
"195","15","3",9,4
"196","16","1",9,4
