"X1","X2","count","plot_order"
"1","3",1,1
"2","2",1,1
"3","1",1,1
"4","12",1,1
"5","4",1,1
"5","15",1,1
"6","14",1,1
"7","7",1,1
"8","11",1,1
"9","9",1,1
"10","10",1,1
"11","8",1,1
"12","4",1,1
"13","13",1,1
"14","16",1,1
"15","5",1,1
"15","16",1,1
"16","14",1,1
"16","15",1,1
"1","5",2,3
"2","3",2,3
"3","2",2,3
"4","5",2,3
"5","1",2,3
"5","4",2,3
"6","14",2,3
"7","7",2,3
"8","8",2,3
"9","9",2,3
"10","11",2,3
"11","10",2,3
"12","6",2,3
"12","13",2,3
"13",NA,2,3
"14",NA,2,3
"15","15",2,3
"16","14",2,3
"1","1",3,2
"2","5",3,2
"2","12",3,2
"3","3",3,2
"4","4",3,2
"5",NA,3,2
"6","12",3,2
"7","10",3,2
"8","9",3,2
"8","12",3,2
"9","8",3,2
"9","12",3,2
"10","7",3,2
"11","14",3,2
"12","6",3,2
"12","8",3,2
"12","13",3,2
"12","16",3,2
"13","12",3,2
"14","10",3,2
"14","11",3,2
"15","15",3,2
"16","12",3,2
