"","X1","X2","count","plot_order"
"1","1","1",1,6
"2","2","3",1,6
"3","3","2",1,6
"4","4","5",1,6
"5","5","4",1,6
"6","6","12",1,6
"7","7","10",1,6
"8","8","9",1,6
"9","9","8",1,6
"10","10",NA,1,6
"11","11","11",1,6
"12","12","6",1,6
"13","13","13",1,6
"14","14","14",1,6
"15","15","3",1,6
"16","16","16",1,6
"17","1","15",2,4
"18","2","5",2,4
"19","3","2",2,4
"20","3","5",2,4
"21","3","15",2,4
"22","4","5",2,4
"23","5","2",2,4
"24","5","3",2,4
"25","5","4",2,4
"26","6","12",2,4
"27","7","7",2,4
"28","8","10",2,4
"29","9","14",2,4
"30","10","8",2,4
"31","11","14",2,4
"32","12","6",2,4
"33","12","13",2,4
"34","13","6",2,4
"35","13","12",2,4
"36","14","11",2,4
"37","15","1",2,4
"38","15","3",2,4
"39","16","16",2,4
"40","1","7",3,3
"41","2","5",3,3
"42","2","12",3,3
"43","3","3",3,3
"44","4","9",3,3
"45","5","2",3,3
"46","6","12",3,3
"47","7",NA,3,3
"48","8","4",3,3
"49","9",NA,3,3
"50","10","10",3,3
"51","11",NA,3,3
"52","12","2",3,3
"53","12","6",3,3
"54","12","13",3,3
"55","13","6",3,3
"56","13","11",3,3
"57","13","12",3,3
"58","13","16",3,3
"59","14","15",3,3
"60","15","14",3,3
"61","16","13",3,3
"62","1","7",4,5
"63","2","5",4,5
"64","3","2",4,5
"65","3","6",4,5
"66","3","12",4,5
"67","3","15",4,5
"68","4","5",4,5
"69","5","2",4,5
"70","5","4",4,5
"71","6","3",4,5
"72","6","15",4,5
"73","7","1",4,5
"74","8","8",4,5
"75","9","9",4,5
"76","10",NA,4,5
"77","11","11",4,5
"78","12","3",4,5
"79","13","13",4,5
"80","14","10",4,5
"81","15","3",4,5
"82","15","6",4,5
"83","16","16",4,5
"84","1","1",5,2
"85","2","2",5,2
"86","3","6",5,2
"87","4","4",5,2
"88","5","8",5,2
"89","6","3",5,2
"90","6","13",5,2
"91","7","7",5,2
"92","8",NA,5,2
"93","9","5",5,2
"94","10","10",5,2
"95","11","11",5,2
"96","12","6",5,2
"97","12","13",5,2
"98","13","6",5,2
"99","13","12",5,2
"100","14","15",5,2
"101","15","3",5,2
"102","15","14",5,2
"103","16","16",5,2
"104","1","1",6,1
"105","2","3",6,1
"106","2","4",6,1
"107","2","5",6,1
"108","2","12",6,1
"109","3",NA,6,1
"110","4","2",6,1
"111","4","8",6,1
"112","5","11",6,1
"113","6","9",6,1
"114","6","13",6,1
"115","7","7",6,1
"116","8","4",6,1
"117","8","9",6,1
"118","9","5",6,1
"119","9","8",6,1
"120","10","6",6,1
"121","10","11",6,1
"122","11","5",6,1
"123","11","10",6,1
"124","12","2",6,1
"125","13",NA,6,1
"126","14","14",6,1
"127","15","15",6,1
"128","16","13",6,1
