"","X1","X2","count","plot_order"
"1","1","1",1,6
"2","2","13",1,6
"3","3","3",1,6
"4","4","9",1,6
"5","5","5",1,6
"6","6","6",1,6
"7","7","7",1,6
"8","8","11",1,6
"9","9",NA,1,6
"10","10","11",1,6
"11","11","8",1,6
"12","11","10",1,6
"13","12","13",1,6
"14","12","15",1,6
"15","13","2",1,6
"16","13","12",1,6
"17","14","14",1,6
"18","15","9",1,6
"19","15","12",1,6
"20","16","16",1,6
"21","1","1",2,2
"22","2","3",2,2
"23","2","13",2,2
"24","3","5",2,2
"25","4","12",2,2
"26","5","3",2,2
"27","6","6",2,2
"28","7","7",2,2
"29","8","8",2,2
"30","9","9",2,2
"31","10","13",2,2
"32","10","14",2,2
"33","11","14",2,2
"34","12",NA,2,2
"35","13","10",2,2
"36","14","10",2,2
"37","14","11",2,2
"38","15","14",2,2
"39","16","16",2,2
"40","1","14",3,3
"41","2","3",3,3
"42","3","2",3,3
"43","3","5",3,3
"44","3","15",3,3
"45","4","4",3,3
"46","5","2",3,3
"47","5","3",3,3
"48","6",NA,3,3
"49","7","11",3,3
"50","8","9",3,3
"51","9",NA,3,3
"52","10","11",3,3
"53","10","14",3,3
"54","11","7",3,3
"55","11","10",3,3
"56","11","14",3,3
"57","12","13",3,3
"58","13","6",3,3
"59","14","10",3,3
"60","14","11",3,3
"61","15",NA,3,3
"62","16","16",3,3
"63","1","1",4,5
"64","2","3",4,5
"65","2","5",4,5
"66","3","2",4,5
"67","4","4",4,5
"68","5","10",4,5
"69","6","12",4,5
"70","7","7",4,5
"71","8",NA,4,5
"72","9","8",4,5
"73","10","5",4,5
"74","10","11",4,5
"75","10","14",4,5
"76","11","10",4,5
"77","11","14",4,5
"78","12",NA,4,5
"79","13","12",4,5
"80","14","10",4,5
"81","15","15",4,5
"82","16","16",4,5
"83","1","1",5,7
"84","2","3",5,7
"85","3","2",5,7
"86","3","5",5,7
"87","4","4",5,7
"88","5","2",5,7
"89","5","3",5,7
"90","6","12",5,7
"91","7","10",5,7
"92","8","8",5,7
"93","9","9",5,7
"94","10","7",5,7
"95","10","11",5,7
"96","10","14",5,7
"97","11","10",5,7
"98","11","14",5,7
"99","12","6",5,7
"100","12","13",5,7
"101","13","6",5,7
"102","13","12",5,7
"103","14","7",5,7
"104","14","10",5,7
"105","14","11",5,7
"106","15","15",5,7
"107","16","7",5,7
"108","1","13",6,8
"109","2",NA,6,8
"110","3","6",6,8
"111","4","4",6,8
"112","5","5",6,8
"113","6","3",6,8
"114","6","12",6,8
"115","7",NA,6,8
"116","8","8",6,8
"117","9","9",6,8
"118","10","7",6,8
"119","10","11",6,8
"120","10","14",6,8
"121","11","14",6,8
"122","12","6",6,8
"123","12","13",6,8
"124","13","1",6,8
"125","13","6",6,8
"126","13","12",6,8
"127","14","10",6,8
"128","14","11",6,8
"129","14","12",6,8
"130","15","15",6,8
"131","16","2",6,8
"132","1","1",7,11
"133","2","3",7,11
"134","3","2",7,11
"135","4","4",7,11
"136","5","5",7,11
"137","6","13",7,11
"138","7","10",7,11
"139","8","9",7,11
"140","9",NA,7,11
"141","10","7",7,11
"142","10","11",7,11
"143","11",NA,7,11
"144","12","6",7,11
"145","12","13",7,11
"146","13","6",7,11
"147","13","12",7,11
"148","14","14",7,11
"149","15","9",7,11
"150","16","16",7,11
"151","1","1",8,9
"152","2",NA,8,9
"153","3","2",8,9
"154","3","6",8,9
"155","3","12",8,9
"156","4","5",8,9
"157","5","4",8,9
"158","5","9",8,9
"159","6","3",8,9
"160","7","7",8,9
"161","8","9",8,9
"162","8","10",8,9
"163","9","8",8,9
"164","9","10",8,9
"165","10","9",8,9
"166","10","11",8,9
"167","10","14",8,9
"168","11","10",8,9
"169","11","14",8,9
"170","12","3",8,9
"171","13","13",8,9
"172","14","10",8,9
"173","14","11",8,9
"174","15","15",8,9
"175","16","16",8,9
"176","1","1",9,1
"177","2","12",9,1
"178","2","13",9,1
"179","3","3",9,1
"180","4","4",9,1
"181","5","5",9,1
"182","6","6",9,1
"183","7","10",9,1
"184","8","8",9,1
"185","9","9",9,1
"186","10","11",9,1
"187","10","14",9,1
"188","11","10",9,1
"189","12","2",9,1
"190","12","13",9,1
"191","13","2",9,1
"192","13","12",9,1
"193","14","10",9,1
"194","14","11",9,1
"195","15","12",9,1
"196","16","16",9,1
"197","1","13",10,12
"198","2","3",10,12
"199","3","2",10,12
"200","3","12",10,12
"201","4",NA,10,12
"202","5","2",10,12
"203","6","1",10,12
"204","6","13",10,12
"205","7","7",10,12
"206","8","8",10,12
"207","9","9",10,12
"208","10",NA,10,12
"209","11","11",10,12
"210","12","3",10,12
"211","13","6",10,12
"212","14","10",10,12
"213","15","6",10,12
"214","16","4",10,12
"215","1","1",11,10
"216","2",NA,11,10
"217","3","2",11,10
"218","3","5",11,10
"219","4","4",11,10
"220","5","3",11,10
"221","6","6",11,10
"222","7",NA,11,10
"223","8","9",11,10
"224","9","8",11,10
"225","10","11",11,10
"226","11",NA,11,10
"227","12","12",11,10
"228","13","7",11,10
"229","14","14",11,10
"230","15","15",11,10
"231","16","13",11,10
"232","1","3",12,4
"233","2","12",12,4
"234","3",NA,12,4
"235","4","4",12,4
"236","5","5",12,4
"237","6","12",12,4
"238","6","13",12,4
"239","7","7",12,4
"240","8",NA,12,4
"241","9","9",12,4
"242","10","8",12,4
"243","10","11",12,4
"244","11","14",12,4
"245","12","2",12,4
"246","12","6",12,4
"247","13","3",12,4
"248","13","6",12,4
"249","14","11",12,4
"250","15","15",12,4
"251","16","16",12,4
