"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","5",1,2
"3","2","12",1,2
"4","3","5",1,2
"5","4","5",1,2
"6","4","7",1,2
"7","5","2",1,2
"8","5","3",1,2
"9","5","4",1,2
"10","6","12",1,2
"11","6","16",1,2
"12","7","10",1,2
"13","8","9",1,2
"14","9","8",1,2
"15","10","7",1,2
"16","10","11",1,2
"17","10","14",1,2
"18","11","10",1,2
"19","11","14",1,2
"20","12","2",1,2
"21","12","6",1,2
"22","13","12",1,2
"23","14","10",1,2
"24","14","11",1,2
"25","15","15",1,2
"26","16","6",1,2
"27","16","14",1,2
"28","1","1",2,1
"29","2","3",2,1
"30","3","2",2,1
"31","4","4",2,1
"32","5","5",2,1
"33","6","6",2,1
"34","7","10",2,1
"35","8","8",2,1
"36","9","3",2,1
"37","10","11",2,1
"38","11","10",2,1
"39","12","13",2,1
"40","13",NA,2,1
"41","14","14",2,1
"42","15","15",2,1
"43","16","16",2,1
"44","1","1",3,3
"45","2","12",3,3
"46","3","2",3,3
"47","4","4",3,3
"48","5","5",3,3
"49","6","13",3,3
"50","7","8",3,3
"51","8","9",3,3
"52","9","8",3,3
"53","10","11",3,3
"54","10","14",3,3
"55","11",NA,3,3
"56","12","2",3,3
"57","13","6",3,3
"58","14","10",3,3
"59","14","11",3,3
"60","15","15",3,3
"61","16","16",3,3
