"","X1","X2","count","plot_order"
"1","1","1",1,6
"2","2","2",1,6
"3","3","8",1,6
"4","4","4",1,6
"5","5","5",1,6
"6","6","6",1,6
"7","7","10",1,6
"8","7","11",1,6
"9","8","9",1,6
"10","9",NA,1,6
"11","10","7",1,6
"12","10","11",1,6
"13","10","14",1,6
"14","11","7",1,6
"15","12","13",1,6
"16","13",NA,1,6
"17","14","10",1,6
"18","15","15",1,6
"19","16","16",1,6
"20","1",NA,2,3
"21","2","3",2,3
"22","2","12",2,3
"23","2","13",2,3
"24","3","2",2,3
"25","4","5",2,3
"26","4","9",2,3
"27","5","3",2,3
"28","5","4",2,3
"29","6","6",2,3
"30","7","7",2,3
"31","8","8",2,3
"32","9",NA,2,3
"33","10","1",2,3
"34","10","11",2,3
"35","11","10",2,3
"36","11","14",2,3
"37","12","2",2,3
"38","12","13",2,3
"39","13","12",2,3
"40","14","11",2,3
"41","15","15",2,3
"42","16","16",2,3
"43","1","1",3,2
"44","2","2",3,2
"45","3","15",3,2
"46","4","5",3,2
"47","4","14",3,2
"48","5",NA,3,2
"49","6","6",3,2
"50","7","7",3,2
"51","8","8",3,2
"52","9","13",3,2
"53","10",NA,3,2
"54","11","10",3,2
"55","11","14",3,2
"56","12","13",3,2
"57","13","12",3,2
"58","14","11",3,2
"59","15","3",3,2
"60","16","16",3,2
"61","1","1",4,5
"62","2","2",4,5
"63","3","15",4,5
"64","4","5",4,5
"65","4","11",4,5
"66","5","4",4,5
"67","6","12",4,5
"68","6","13",4,5
"69","7","10",4,5
"70","8","9",4,5
"71","8","10",4,5
"72","9",NA,4,5
"73","10","7",4,5
"74","10","8",4,5
"75","10","11",4,5
"76","10","15",4,5
"77","11","4",4,5
"78","11","10",4,5
"79","12","6",4,5
"80","13",NA,4,5
"81","14","14",4,5
"82","15","3",4,5
"83","15","10",4,5
"84","16","10",4,5
"85","1",NA,5,4
"86","2","2",5,4
"87","3","3",5,4
"88","4","5",5,4
"89","5","1",5,4
"90","5","4",5,4
"91","6","12",5,4
"92","7","7",5,4
"93","8","9",5,4
"94","8","11",5,4
"95","9","8",5,4
"96","10","11",5,4
"97","10","14",5,4
"98","11","10",5,4
"99","11","14",5,4
"100","12","6",5,4
"101","13",NA,5,4
"102","14","11",5,4
"103","15","15",5,4
"104","16","13",5,4
"105","1","4",6,1
"106","1","11",6,1
"107","2","2",6,1
"108","3","3",6,1
"109","4","5",6,1
"110","5","4",6,1
"111","6","6",6,1
"112","7","10",6,1
"113","7","11",6,1
"114","7","12",6,1
"115","8","13",6,1
"116","9","9",6,1
"117","10","11",6,1
"118","11","7",6,1
"119","11","10",6,1
"120","12","13",6,1
"121","13","12",6,1
"122","13","15",6,1
"123","14","14",6,1
"124","15","13",6,1
"125","16","16",6,1
