"","X1","X2","count","plot_order"
"1","1","1",1,11
"2","2","3",1,11
"3","2","15",1,11
"4","3","2",1,11
"5","3","11",1,11
"6","4","5",1,11
"7","5","4",1,11
"8","5","9",1,11
"9","6","12",1,11
"10","7","10",1,11
"11","7","11",1,11
"12","8","10",1,11
"13","8","11",1,11
"14","9",NA,1,11
"15","10","7",1,11
"16","11","7",1,11
"17","11","14",1,11
"18","12","6",1,11
"19","12","13",1,11
"20","12","15",1,11
"21","13","12",1,11
"22","14","11",1,11
"23","15","2",1,11
"24","15","11",1,11
"25","15","12",1,11
"26","16","16",1,11
"27","1","11",2,2
"28","2","12",2,2
"29","3","5",2,2
"30","3","15",2,2
"31","4","5",2,2
"32","5","3",2,2
"33","5","4",2,2
"34","6","6",2,2
"35","7","11",2,2
"36","8","9",2,2
"37","8","10",2,2
"38","8","11",2,2
"39","9","8",2,2
"40","10","7",2,2
"41","10","8",2,2
"42","10","14",2,2
"43","11","1",2,2
"44","11","7",2,2
"45","11","8",2,2
"46","12","2",2,2
"47","13","13",2,2
"48","14","10",2,2
"49","15","3",2,2
"50","16","10",2,2
"51","1","1",3,10
"52","2","3",3,10
"53","3","2",3,10
"54","3","5",3,10
"55","4",NA,3,10
"56","5","3",3,10
"57","6","13",3,10
"58","7","10",3,10
"59","8","8",3,10
"60","9","9",3,10
"61","10","7",3,10
"62","10","14",3,10
"63","11","11",3,10
"64","12","13",3,10
"65","13","6",3,10
"66","13","12",3,10
"67","14","10",3,10
"68","15","4",3,10
"69","16","16",3,10
"70","1",NA,4,8
"71","2","2",4,8
"72","3","6",4,8
"73","4","12",4,8
"74","5","5",4,8
"75","6","3",4,8
"76","6","12",4,8
"77","7","1",4,8
"78","8","8",4,8
"79","9","14",4,8
"80","10","11",4,8
"81","11","14",4,8
"82","12","4",4,8
"83","12","6",4,8
"84","13","13",4,8
"85","14","9",4,8
"86","14","11",4,8
"87","15","15",4,8
"88","16","16",4,8
"89","1","8",5,13
"90","2","3",5,13
"91","2","10",5,13
"92","3",NA,5,13
"93","4",NA,5,13
"94","5","4",5,13
"95","5","14",5,13
"96","6","13",5,13
"97","7","7",5,13
"98","8","5",5,13
"99","8","9",5,13
"100","9","8",5,13
"101","9","10",5,13
"102","10","9",5,13
"103","10","11",5,13
"104","11","10",5,13
"105","12","12",5,13
"106","13",NA,5,13
"107","14",NA,5,13
"108","15","15",5,13
"109","16","9",5,13
"110","1","1",6,4
"111","2","3",6,4
"112","3","2",6,4
"113","4","4",6,4
"114","5","5",6,4
"115","6","6",6,4
"116","7","8",6,4
"117","8","9",6,4
"118","8","10",6,4
"119","9","8",6,4
"120","10",NA,6,4
"121","11","14",6,4
"122","12","12",6,4
"123","13","13",6,4
"124","14","11",6,4
"125","15","3",6,4
"126","16","16",6,4
"127","1","14",7,14
"128","2","3",7,14
"129","3","2",7,14
"130","4","5",7,14
"131","4","14",7,14
"132","5","4",7,14
"133","6","12",7,14
"134","7","10",7,14
"135","8","8",7,14
"136","9","11",7,14
"137","10","7",7,14
"138","10","11",7,14
"139","10","12",7,14
"140","11","9",7,14
"141","11","10",7,14
"142","11","14",7,14
"143","12","6",7,14
"144","12","13",7,14
"145","13",NA,7,14
